Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
875,1079,631,829,1669661045.613325
875,1079,631,829,1669661045.6483572
858,1049,879,793,1669661045.6823883
947,1150,515,622,1669661045.7401571
947,1150,515,622,1669661045.7741883
954,1175,617,798,1669661045.8199642
954,1175,617,798,1669661045.8539953
876,1128,642,690,1669661045.8880255
876,1128,642,690,1669661045.9220572
931,1150,819,627,1669661045.957089
931,1150,819,627,1669661045.99112
913,1138,882,633,1669661046.027153
913,1138,882,633,1669661046.061184
929,1163,808,687,1669661046.095215
929,1163,808,687,1669661046.129246
1005,1199,994,709,1669661046.16628
1005,1199,994,709,1669661046.2013118
862,1107,841,708,1669661046.2363439
862,1107,841,708,1669661046.2713757
993,1155,911,741,1669661046.306408
993,1155,911,741,1669661046.3424401
1075,1194,701,753,1669661046.3764713
1075,1194,701,753,1669661046.412504
1035,1192,561,735,1669661046.448537
1035,1192,561,735,1669661046.483569
1140,1291,874,835,1669661046.5176
1140,1291,874,835,1669661046.5526319
1138,1084,813,933,1669661046.586663
1138,1084,813,933,1669661046.621695
1028,1012,3459,1149,1669661046.6547248
1028,1012,3459,1149,1669661046.6887558
1075,1142,1869,975,1669661046.7237878
1075,1142,1869,975,1669661046.757819
1100,1174,1481,1001,1669661046.7928507
1100,1174,1481,1001,1669661046.8288836
990,1146,1524,977,1669661046.8639157
990,1146,1524,977,1669661046.8979466
1113,1226,1325,975,1669661046.9319777
1113,1226,1325,975,1669661046.9680104
966,1180,1446,819,1669661047.0020416
966,1180,1446,819,1669661047.0360725
1072,1195,989,866,1669661047.0721052
1072,1195,989,866,1669661047.1071372
1140,1148,1221,957,1669661047.142169
1140,1148,1221,957,1669661047.1772013
1094,1215,1279,956,1669661047.212233
1090,1212,914,892,1669661047.2759612
1090,1212,914,892,1669661047.309992
1122,1381,836,896,1669661047.3440232
1122,1381,836,896,1669661047.379055
1053,1316,1026,984,1669661047.4190915
1053,1316,1026,984,1669661047.4551244
1034,1193,1483,1000,1669661047.4911573
1034,1193,1483,1000,1669661047.5251882
1122,1287,1205,989,1669661047.5592191
1122,1287,1205,989,1669661047.5942512
1003,1138,1363,1055,1669661047.6282823
1003,1138,1363,1055,1669661047.6623132
882,729,948,936,1669661047.695343
882,729,948,936,1669661047.7313762
876,682,1277,951,1669661047.7664082
876,682,1277,951,1669661047.80144
973,594,860,912,1669661047.8384738
973,594,860,912,1669661047.8725045
798,718,1276,930,1669661047.9075367
798,718,1276,930,1669661047.9425762
909,747,1281,922,1669661047.9765997
909,747,1281,922,1669661048.0116317
877,730,988,790,1669661048.0456624
877,730,988,790,1669661048.085699
868,671,1562,932,1669661048.1217318
868,671,1562,932,1669661048.1567638
840,619,1502,1006,1669661048.1927967
840,619,1502,1006,1669661048.2298305
855,661,1436,1007,1669661048.2638617
855,661,1436,1007,1669661048.2988932
860,558,1090,979,1669661048.3329244
860,558,1090,979,1669661048.3669555
715,505,1526,1045,1669661048.4009864
715,505,1526,1045,1669661048.435017
865,553,1459,1036,1669661048.4720526
865,553,1459,1036,1669661048.5060823
874,504,1709,984,1669661048.5401132
766,510,1617,1030,1669661048.6209674
766,510,1617,1030,1669661048.6549988
666,465,1428,972,1669661048.691031
666,465,1428,972,1669661048.7290654
743,480,1390,959,1669661048.7630966
743,480,1390,959,1669661048.7971277
209,7,1626,1059,1669661048.8321595
209,7,1626,1059,1669661048.8661907
348,-67,1458,1208,1669661048.9002216
348,-67,1458,1208,1669661048.9342527
117,-2,1700,1032,1669661048.9682837
117,-2,1700,1032,1669661049.0043163
572,140,1571,1007,1669661049.0383475
572,140,1571,1007,1669661049.0733793
546,-30,1926,1182,1669661049.1074104
546,-30,1926,1182,1669661049.1424422
343,160,1560,982,1669661049.1784754
343,160,1560,982,1669661049.2145083
448,72,1651,1120,1669661049.2485392
448,72,1651,1120,1669661049.2835712
547,98,1837,1147,1669661049.318603
547,98,1837,1147,1669661049.3536348
364,79,1748,1201,1669661049.3866646
364,79,1748,1201,1669661049.4216971
314,-52,1738,1006,1669661049.4557278
314,-52,1738,1006,1669661049.489759
587,-15,1771,1093,1669661049.5247915
587,-15,1771,1093,1669661049.558822
571,-5,1685,1047,1669661049.592853
571,-5,1685,1047,1669661049.6278849
390,-61,1655,1220,1669661049.6619165
390,-61,1655,1220,1669661049.6969478
455,-28,1649,1078,1669661049.7319798
455,-28,1649,1078,1669661049.7670116
620,19,1761,1235,1669661049.8040452
620,19,1761,1235,1669661049.8390772
526,-128,1486,1035,1669661049.8741093
526,-128,1486,1035,1669661049.9081402
593,0,1717,1026,1669661049.9426734
593,0,1717,1026,1669661049.9777102
193,61,1792,1062,1669661050.0157425
308,-41,1653,1060,1669661050.0759645
308,-41,1653,1060,1669661050.1099956
568,-15,1204,1017,1669661050.144028
568,-15,1204,1017,1669661050.1800606
572,-26,1863,1108,1669661050.2210996
572,-26,1863,1108,1669661050.2561316
417,-75,1771,1085,1669661050.2901623
417,-75,1771,1085,1669661050.3251948
418,-153,1399,991,1669661050.3602264
418,-153,1399,991,1669661050.3942573
523,-123,1467,1020,1669661050.4282882
523,-123,1467,1020,1669661050.4623194
466,-148,1800,1095,1669661050.4993532
466,-148,1800,1095,1669661050.532891
548,15,1677,1115,1669661050.5679233
548,15,1677,1115,1669661050.602955
527,-19,1576,1112,1669661050.6379905
527,-19,1576,1112,1669661050.6730187
547,108,1694,1152,1669661050.7080507
547,108,1694,1152,1669661050.7420819
711,50,1473,1080,1669661050.7761128
711,50,1473,1080,1669661050.812146
477,93,1499,985,1669661050.8461769
477,93,1499,985,1669661050.8792067
424,126,1575,1001,1669661050.9142385
424,126,1575,1001,1669661050.94827
299,83,1568,1021,1669661050.9812999
299,83,1568,1021,1669661051.0183337
528,68,1543,1107,1669661051.0523646
528,68,1543,1107,1669661051.0873964
545,65,1533,1069,1669661051.1214275
545,65,1533,1069,1669661051.1564596
544,45,1875,1115,1669661051.1924922
544,45,1875,1115,1669661051.229526
479,-19,1937,1133,1669661051.2645578
479,-19,1937,1133,1669661051.2995899
383,-10,1587,1128,1669661051.3346217
383,-10,1587,1128,1669661051.3686528
348,36,1437,1053,1669661051.402684
348,36,1437,1053,1669661051.4376178
424,-14,1625,1101,1669661051.47165
424,-14,1625,1101,1669661051.5066803
583,76,1916,1341,1669661051.5398328
583,76,1916,1341,1669661051.5748641
1741,982,5166,2314,1669661051.6129012
1741,982,5166,2314,1669661051.647938
647,129,1796,1330,1669661051.6829727
446,108,1866,1159,1669661051.740013
446,108,1866,1159,1669661051.775045
662,167,1690,1061,1669661051.8200896
662,167,1690,1061,1669661051.8551219
598,44,1743,1050,1669661051.8891528
598,44,1743,1050,1669661051.9241872
567,76,1747,1145,1669661051.9582183
567,76,1747,1145,1669661051.994251
536,123,1405,1072,1669661052.0282822
536,123,1405,1072,1669661052.0623128
659,231,1758,1157,1669661052.096344
659,231,1758,1157,1669661052.1305401
504,6,1639,1097,1669661052.1665728
504,6,1639,1097,1669661052.2026055
580,-35,1719,1082,1669661052.2376974
580,-35,1719,1082,1669661052.27373
613,78,1580,1096,1669661052.3077612
613,78,1580,1096,1669661052.342793
403,110,1450,1044,1669661052.377825
403,110,1450,1044,1669661052.4118562
639,0,1325,1093,1669661052.445887
639,0,1325,1093,1669661052.479918
505,74,1520,1086,1669661052.5139492
505,74,1520,1086,1669661052.548981
515,94,1788,1069,1669661052.583012
515,94,1788,1069,1669661052.6200461
654,-47,1330,1062,1669661052.6550777
654,-47,1330,1062,1669661052.6891088
692,77,1796,1107,1669661052.724141
692,77,1796,1107,1669661052.7591727
494,67,1850,1131,1669661052.7942123
494,67,1850,1131,1669661052.8282356
458,37,1786,1095,1669661052.8622665
458,37,1786,1095,1669661052.8962975
650,-85,1314,1062,1669661052.9303286
650,-85,1314,1062,1669661052.9643598
693,229,1408,1084,1669661052.9983904
693,229,1408,1084,1669661053.0334227
628,37,1856,1129,1669661053.0674534
628,37,1856,1129,1669661053.1044874
475,49,1954,1123,1669661053.1385183
475,49,1954,1123,1669661053.174551
587,53,1694,1026,1669661053.2125857
587,53,1694,1026,1669661053.2476175
1076,872,1239,843,1669661053.2826495
1411,1093,663,774,1669661053.338967
1411,1093,663,774,1669661053.3739994
1375,1215,849,793,1669661053.4209683
1375,1215,849,793,1669661053.456
1369,1103,1015,811,1669661053.4910321
1369,1103,1015,811,1669661053.5260634
1368,1183,872,844,1669661053.5640988
1368,1183,872,844,1669661053.5981297
1342,1049,880,786,1669661053.6341624
1342,1049,880,786,1669661053.6691947
1268,1194,594,838,1669661053.7032256
1268,1194,594,838,1669661053.7402594
1233,1128,1007,851,1669661053.7732892
1233,1128,1007,851,1669661053.8083212
1254,1173,698,788,1669661053.843353
1254,1173,698,788,1669661053.8813877
1216,1202,841,791,1669661053.9164195
1216,1202,841,791,1669661053.950451
1144,1078,898,815,1669661053.9854827
1144,1078,898,815,1669661054.019514
1323,1245,576,782,1669661054.0555463
1323,1245,576,782,1669661054.0895774
1222,1179,609,782,1669661054.1236084
1222,1179,609,782,1669661054.1596413
1297,1200,722,740,1669661054.1966753
1297,1200,722,740,1669661054.2357106
1128,1131,752,782,1669661054.2717469
1128,1131,752,782,1669661054.3067756
1399,1165,825,760,1669661054.3408065
1399,1165,825,760,1669661054.3758383
1230,1162,714,795,1669661054.4108708
1230,1162,714,795,1669661054.4449036
1109,1138,788,779,1669661054.4789321
1284,1194,1035,787,1669661054.5399675
1284,1194,1035,787,1669661054.5739987
