Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
1262,1050,898,669,1669562881.0539875
1262,1050,898,669,1669562881.0900202
1272,1045,991,741,1669562881.125052
1272,1045,991,741,1669562881.1610851
1069,863,583,381,1669562881.1981306
1069,863,583,381,1669562881.236153
1182,1052,472,608,1669562881.2721856
1047,696,780,672,1669562881.3422751
1047,696,780,672,1669562881.3783083
1078,704,650,475,1669562881.4143412
1078,704,650,475,1669562881.4483716
1324,1065,1067,615,1669562881.4834034
1324,1065,1067,615,1669562881.5184352
1205,942,979,786,1669562881.5534666
1205,942,979,786,1669562881.5884993
1201,1506,809,812,1669562881.623531
1201,1506,809,812,1669562881.6575618
1508,1243,1038,633,1669562881.693595
1508,1243,1038,633,1669562881.7296276
1164,1253,1028,438,1669562881.7646594
1164,1253,1028,438,1669562881.7996914
1062,935,942,597,1669562881.8347232
1062,935,942,597,1669562881.870756
1410,1467,978,670,1669562881.9047866
1410,1467,978,670,1669562881.9398189
1034,849,959,709,1669562881.9778538
1034,849,959,709,1669562882.0138862
868,636,1481,1042,1669562882.048918
868,636,1481,1042,1669562882.0849507
954,609,1016,872,1669562882.1209836
954,609,1016,872,1669562882.1570163
962,770,1115,841,1669562882.1930492
962,770,1115,841,1669562882.2290819
996,763,1486,992,1669562882.2661157
996,763,1486,992,1669562882.3011475
914,516,598,245,1669562882.3361793
712,341,588,32,1669562882.3982751
712,341,588,32,1669562882.433307
697,637,396,-198,1669562882.4683387
697,637,396,-198,1669562882.5023699
979,636,655,-332,1669562882.5414052
979,636,655,-332,1669562882.576438
861,474,398,477,1669562882.611469
861,474,398,477,1669562882.646501
776,404,420,188,1669562882.6845355
776,404,420,188,1669562882.7195756
977,-23,425,-139,1669562882.7556002
977,-23,425,-139,1669562882.7906322
794,-18,266,-61,1669562882.825664
794,-18,266,-61,1669562882.8616965
736,-197,234,274,1669562882.8977296
736,-197,234,274,1669562882.9327617
383,32,376,64,1669562882.9677935
383,32,376,64,1669562883.001824
969,228,310,-44,1669562883.0368562
969,228,310,-44,1669562883.0728889
672,68,380,120,1669562883.1089215
672,68,380,120,1669562883.1439528
569,144,273,83,1669562883.1799862
569,144,273,83,1669562883.2150183
549,353,181,388,1669562883.251051
549,353,181,388,1669562883.2870836
800,569,495,370,1669562883.3231165
800,569,495,370,1669562883.3581483
668,276,574,164,1669562883.397184
668,276,574,164,1669562883.4352183
867,377,342,317,1669562883.47025
867,377,342,317,1669562883.504281
1290,1017,424,257,1669562883.539313
1421,1086,660,648,1669562883.5992773
1421,1086,660,648,1669562883.6343083
1359,982,985,483,1669562883.6693408
1359,982,985,483,1669562883.7043726
1190,974,911,640,1669562883.7414062
1190,974,911,640,1669562883.7764382
1325,1170,1050,870,1669562883.8124707
1325,1170,1050,870,1669562883.847503
1402,1220,740,932,1669562883.8825352
1402,1220,740,932,1669562883.9175668
1356,1211,947,935,1669562883.9525988
1356,1211,947,935,1669562883.9876304
1444,1131,734,659,1669562884.0216613
1444,1131,734,659,1669562884.0556922
1342,1075,1088,700,1669562884.090724
1342,1075,1088,700,1669562884.1287587
1533,1122,840,506,1669562884.1627896
1533,1122,840,506,1669562884.1978214
1301,1053,982,629,1669562884.2328541
1301,1053,982,629,1669562884.269887
1453,1150,914,758,1669562884.3049188
1453,1150,914,758,1669562884.340955
1154,1098,772,976,1669562884.3759837
1154,1098,772,976,1669562884.4120164
1109,1004,836,571,1669562884.4460473
1109,1004,836,571,1669562884.4790773
1153,917,875,768,1669562884.5181131
1153,917,875,768,1669562884.553145
1101,1082,632,617,1669562884.5871756
1101,1082,632,617,1669562884.6222074
1416,1070,756,644,1669562884.6572394
1416,1070,756,644,1669562884.692271
1190,1100,972,676,1669562884.7283041
1190,1100,972,676,1669562884.7633357
1387,1450,781,1063,1669562884.8013706
1522,934,866,562,1669562884.8632767
1522,934,866,562,1669562884.8993087
1455,1268,871,908,1669562884.942278
1455,1268,871,908,1669562884.9773111
1107,1279,1058,1262,1669562885.0123415
1107,1279,1058,1262,1669562885.047373
1140,1092,817,877,1669562885.0824053
1140,1092,817,877,1669562885.117437
1243,1067,918,966,1669562885.152469
1243,1067,918,966,1669562885.1885018
1036,848,1063,1001,1669562885.2235339
1036,848,1063,1001,1669562885.2585657
1235,1088,991,1249,1669562885.2935975
1235,1088,991,1249,1669562885.3276284
1222,969,1151,1153,1669562885.3626602
1222,969,1151,1153,1669562885.3976922
1125,757,734,966,1669562885.432724
1125,757,734,966,1669562885.4687567
1260,1054,1187,867,1669562885.5027876
1260,1054,1187,867,1669562885.536823
1204,819,882,973,1669562885.5718503
1204,819,882,973,1669562885.6078832
965,626,734,823,1669562885.6429152
965,626,734,823,1669562885.6789482
1046,837,684,914,1669562885.7139792
1046,837,684,914,1669562885.7500126
871,817,697,781,1669562885.7850444
871,817,697,781,1669562885.8200758
1053,695,734,915,1669562885.85711
1053,695,734,915,1669562885.8921418
979,804,975,732,1669562885.9271731
979,804,975,732,1669562885.9632063
1084,1339,552,591,1669562885.999243
1569,1310,1241,1132,1669562886.0631416
1569,1310,1241,1132,1669562886.0971737
1369,1123,980,729,1669562886.1422138
1369,1123,980,729,1669562886.1782465
1339,984,1116,860,1669562886.2142797
1339,984,1116,860,1669562886.249313
1077,1153,684,726,1669562886.2883475
1077,1153,684,726,1669562886.3233788
1007,641,1017,524,1669562886.358411
1007,641,1017,524,1669562886.3944435
985,772,536,556,1669562886.4304802
985,772,536,556,1669562886.4645073
1231,1016,806,855,1669562886.4985385
1231,1016,806,855,1669562886.5325694
1135,758,925,911,1669562886.568602
1135,758,925,911,1669562886.605636
1105,1110,695,995,1669562886.6416686
1105,1110,695,995,1669562886.6777012
1123,718,842,786,1669562886.7127335
1123,718,842,786,1669562886.7477655
1217,943,1067,1133,1669562886.782797
1217,943,1067,1133,1669562886.8178282
1231,775,1361,984,1669562886.852861
1231,775,1361,984,1669562886.8878965
1185,957,750,741,1669562886.9229245
1185,957,750,741,1669562886.957956
1154,757,1131,1163,1669562886.996992
1154,757,1131,1163,1669562887.0330248
992,696,1177,989,1669562887.0710592
992,696,1177,989,1669562887.107092
1229,915,1073,747,1669562887.1431248
1200,952,1222,1239,1669562887.199282
1200,952,1222,1239,1669562887.2343132
1277,1195,1086,1070,1669562887.2703464
1277,1195,1086,1070,1669562887.306379
1198,869,802,717,1669562887.3424122
1198,869,802,717,1669562887.3774436
1275,961,849,838,1669562887.4124758
1275,961,849,838,1669562887.4475076
1162,855,512,514,1669562887.4815385
1162,855,512,514,1669562887.5155697
1363,1165,811,768,1669562887.5496006
1363,1165,811,768,1669562887.5836315
923,617,1141,759,1669562887.6176624
923,617,1141,759,1669562887.6536956
1160,928,727,575,1669562887.6897285
1160,928,727,575,1669562887.7277627
1207,577,593,704,1669562887.7627945
1207,577,593,704,1669562887.7978263
1237,840,1000,651,1669562887.8328586
1237,840,1000,651,1669562887.869892
1131,972,881,853,1669562887.904924
1131,972,881,853,1669562887.9399557
1303,942,835,788,1669562887.9759881
1303,942,835,788,1669562888.0120213
1097,891,1037,974,1669562888.047053
1097,891,1037,974,1669562888.084087
1399,903,785,538,1669562888.1201198
1399,903,785,538,1669562888.1551514
1272,1064,1114,687,1669562888.1911843
1272,1064,1114,687,1669562888.2262158
1421,1175,1001,849,1669562888.261248
1421,1175,1001,849,1669562888.29628
1283,840,957,790,1669562888.3333135
1283,840,957,790,1669562888.3683453
1086,1107,840,739,1669562888.403377
1071,1129,874,821,1669562888.4652789
1071,1129,874,821,1669562888.4993098
1063,906,820,749,1669562888.5432758
1063,906,820,749,1669562888.5783072
944,1019,854,664,1669562888.6123388
944,1019,854,664,1669562888.6493723
1214,1149,712,597,1669562888.6834033
1214,1149,712,597,1669562888.719436
827,613,603,900,1669562888.7554688
827,613,603,900,1669562888.791504
1243,905,1083,864,1669562888.8275344
1243,905,1083,864,1669562888.8625662
1355,1096,1341,1061,1669562888.8965974
1355,1096,1341,1061,1669562888.9316285
1280,985,942,1144,1669562888.9676619
1280,985,942,1144,1669562889.0026937
1045,1003,1293,996,1669562889.0377257
1045,1003,1293,996,1669562889.0717564
1387,948,1001,978,1669562889.1067886
1387,948,1001,978,1669562889.1408195
1233,839,956,798,1669562889.1748502
1233,839,956,798,1669562889.209882
1297,1145,903,937,1669562889.244915
1297,1145,903,937,1669562889.280947
1297,1174,1141,874,1669562889.3159788
