Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
3556,2993,-1196,1142,1669562760.9408333
3493,2853,36,1754,1669562760.9778674
3493,2853,36,1754,1669562761.0128984
3270,2849,-145,2465,1669562761.0489314
3270,2849,-145,2465,1669562761.08597
3482,2976,334,3359,1669562761.1209974
3482,2976,334,3359,1669562761.1570296
4475,3382,-203,3903,1669562761.1950643
4475,3382,-203,3903,1669562761.2290957
4531,3490,-660,3931,1669562761.2641273
4531,3490,-660,3931,1669562761.303163
3420,3331,-32,4078,1669562761.338195
3873,3583,-331,3945,1669562761.4012744
3873,3583,-331,3945,1669562761.435305
4488,3893,-620,3843,1669562761.4713376
4488,3893,-620,3843,1669562761.5063698
5030,3979,-2004,4184,1669562761.540401
5030,3979,-2004,4184,1669562761.574432
5075,3635,-1856,4390,1669562761.6094637
5075,3635,-1856,4390,1669562761.6444957
5144,3779,-1577,3753,1669562761.6795268
5144,3779,-1577,3753,1669562761.7145586
4517,3588,-574,4900,1669562761.7495914
4517,3588,-574,4900,1669562761.7856236
4414,3544,39,3694,1669562761.820657
4414,3544,39,3694,1669562761.8556876
3913,3482,2115,1302,1669562761.8917205
3913,3482,2115,1302,1669562761.9267526
3577,3597,3114,82,1669562761.9617844
3577,3597,3114,82,1669562761.9958146
3615,3945,3241,-190,1669562762.032849
3615,3945,3241,-190,1669562762.0678806
3590,4171,3641,-675,1669562762.1029127
3590,4171,3641,-675,1669562762.1379445
3952,4297,3076,-902,1669562762.1729765
3952,4297,3076,-902,1669562762.2070074
3627,4369,3852,-1002,1669562762.2420392
3627,4369,3852,-1002,1669562762.27607
3259,4231,3212,-881,1669562762.3121023
3259,4231,3212,-881,1669562762.3471348
4340,4606,1106,22,1669562762.3821669
4340,4606,1106,22,1669562762.4171987
5420,4210,2073,2675,1669562762.4512293
5420,4210,2073,2675,1669562762.4872622
4620,4040,-347,3496,1669562762.5212934
4620,4040,-347,3496,1669562762.5563252
4491,3859,98,3980,1669562762.5913572
4491,3859,98,3980,1669562762.6283906
4599,4010,-138,3662,1669562762.6644235
4599,4010,-138,3662,1669562762.6984546
4160,3734,1136,-305,1669562762.7334864
3895,3705,973,-453,1669562762.7942777
3895,3705,973,-453,1669562762.8283086
3593,3805,1478,-938,1669562762.8742757
3593,3805,1478,-938,1669562762.9093077
3960,3986,1139,-975,1669562762.9443395
3960,3986,1139,-975,1669562762.9783697
3277,2981,801,-715,1669562763.0124013
3277,2981,801,-715,1669562763.0474327
1302,1102,199,-1414,1669562763.0814636
1302,1102,199,-1414,1669562763.1154954
1161,659,1296,-4,1669562763.150527
1161,659,1296,-4,1669562763.1865592
1253,814,1958,2001,1669562763.2215917
1253,814,1958,2001,1669562763.257624
1224,622,1903,1732,1669562763.2926564
1224,622,1903,1732,1669562763.3276882
531,319,3494,2638,1669562763.36272
531,319,3494,2638,1669562763.3997538
-279,310,4616,1670,1669562763.4377885
-279,310,4616,1670,1669562763.4728203
-358,137,3684,-484,1669562763.506851
-358,137,3684,-484,1669562763.5418832
-920,18,2585,-1817,1669562763.576915
-920,18,2585,-1817,1669562763.6119468
-871,-143,3093,-2255,1669562763.645977
-871,-143,3093,-2255,1669562763.6830113
-839,-21,1393,-2646,1669562763.718043
-839,-21,1393,-2646,1669562763.7530744
-1039,-149,3141,-2263,1669562763.789108
-1039,-149,3141,-2263,1669562763.8261416
-1165,-569,3166,-797,1669562763.8601725
-1165,-569,3166,-797,1669562763.8952045
-944,26,4793,1713,1669562763.9292355
-944,26,4793,1713,1669562763.9652681
-1122,-220,4239,3483,1669562763.999299
-1332,-213,5012,3725,1669562764.0732822
-1332,-213,5012,3725,1669562764.1073139
-1087,-165,5431,3338,1669562764.1423452
-1087,-165,5431,3338,1669562764.1793795
-1617,-373,2618,1150,1669562764.2134104
-1617,-373,2618,1150,1669562764.2484424
-859,-433,2897,-481,1669562764.2844753
-859,-433,2897,-481,1669562764.318506
-1036,-392,2117,-1592,1669562764.3535378
-1036,-392,2117,-1592,1669562764.38757
-1052,-183,1919,-2302,1669562764.4216003
-1052,-183,1919,-2302,1669562764.458634
-724,-351,2427,-2701,1669562764.4926643
-724,-351,2427,-2701,1669562764.5276964
348,161,2941,-1658,1669562764.5637295
348,161,2941,-1658,1669562764.6017632
238,-78,3136,1098,1669562764.637796
238,-78,3136,1098,1669562764.6738293
673,-143,4041,2467,1669562764.708861
673,-143,4041,2467,1669562764.7438931
949,-7,122,1139,1669562764.778925
949,-7,122,1139,1669562764.8139565
491,151,1341,1296,1669562764.8489888
491,151,1341,1296,1669562764.8840203
293,22,2627,1356,1669562764.9200528
293,22,2627,1356,1669562764.9550846
342,-33,4214,2024,1669562764.9901164
342,-33,4214,2024,1669562765.0261517
533,691,3741,1787,1669562765.0601833
533,691,3741,1787,1669562765.0932102
977,827,4471,2037,1669562765.1282427
977,827,4471,2037,1669562765.162276
279,263,4416,1889,1669562765.1963043
629,699,4218,1787,1669562765.2740722
629,699,4218,1787,1669562765.3081033
615,770,5341,2139,1669562765.344136
615,770,5341,2139,1669562765.3781672
504,794,7023,2211,1669562765.4152002
504,794,7023,2211,1669562765.4502356
180,541,8624,1786,1669562765.4852676
180,541,8624,1786,1669562765.5202994
-57,680,7480,1869,1669562765.5563323
-57,680,7480,1869,1669562765.5903628
298,449,8566,2231,1669562765.6253955
298,449,8566,2231,1669562765.660427
347,644,7680,2185,1669562765.694458
347,644,7680,2185,1669562765.7274885
173,500,8037,2484,1669562765.7615192
173,500,8037,2484,1669562765.7965508
576,564,8075,2876,1669562765.8295817
576,564,8075,2876,1669562765.8646126
606,550,8882,2431,1669562765.898644
606,550,8882,2431,1669562765.9376795
538,688,7296,2345,1669562765.9717104
538,688,7296,2345,1669562766.0057418
368,502,7799,2157,1669562766.0387712
368,502,7799,2157,1669562766.073803
-14,605,7565,2457,1669562766.107834
-14,605,7565,2457,1669562766.1418655
267,823,6144,2425,1669562766.1768973
267,823,6144,2425,1669562766.2109284
390,745,6945,2460,1669562766.2449586
390,745,6945,2460,1669562766.27899
528,630,5794,1729,1669562766.3140213
528,630,5794,1729,1669562766.3480527
791,529,8350,2433,1669562766.3810825
791,529,8350,2433,1669562766.414113
152,16,11531,3688,1669562766.447143
152,16,11531,3688,1669562766.4811738
-69,-39,10013,3359,1669562766.5172076
-69,-39,10013,3359,1669562766.5502367
-14,12,11706,3252,1669562766.5832663
-14,12,11706,3252,1669562766.616297
-529,202,11150,4028,1669562766.6503274
-529,202,11150,4028,1669562766.6833577
185,442,12174,3615,1669562766.7163875
185,442,12174,3615,1669562766.7504191
147,374,11920,3910,1669562766.7834482
147,374,11920,3910,1669562766.8174806
-246,-86,10873,3192,1669562766.85051
-246,-86,10873,3192,1669562766.884541
-713,-472,11366,4153,1669562766.9175713
-713,-472,11366,4153,1669562766.9516017
-556,-556,9825,3804,1669562766.9866335
-556,-556,9825,3804,1669562767.0196636
-1088,-384,10156,3775,1669562767.0526938
-1088,-384,10156,3775,1669562767.0867245
-861,-321,11752,3781,1669562767.1207554
-861,-321,11752,3781,1669562767.154787
-689,-305,11163,3426,1669562767.1898186
-689,-305,11163,3426,1669562767.2238493
-682,-19,7722,2634,1669562767.2588813
-682,-19,7722,2634,1669562767.2929125
-1753,-606,14106,6016,1669562767.3279443
-1753,-606,14106,6016,1669562767.3619752
-1094,428,7459,5518,1669562767.3960056
-1094,428,7459,5518,1669562767.4300375
-910,107,7874,4672,1669562767.4640682
-910,107,7874,4672,1669562767.4980986
-997,-87,4875,4303,1669562767.53213
-595,238,5576,4094,1669562767.593185
-595,238,5576,4094,1669562767.628217
-658,207,4556,3915,1669562767.673258
-658,207,4556,3915,1669562767.709291
-401,-6,6010,4196,1669562767.7423213
-401,-6,6010,4196,1669562767.777353
-484,201,3194,3814,1669562767.8123846
-484,201,3194,3814,1669562767.8464155
-498,35,4916,3821,1669562767.8794458
-498,35,4916,3821,1669562767.9124796
-698,131,3341,3491,1669562767.9465067
-698,131,3341,3491,1669562767.980538
-414,132,2832,3124,1669562768.0135674
-414,132,2832,3124,1669562768.0465984
-267,289,4086,3341,1669562768.0816298
-267,289,4086,3341,1669562768.116662
-551,191,2978,3531,1669562768.1516938
-551,191,2978,3531,1669562768.1857245
-430,58,5333,3503,1669562768.2197552
-430,58,5333,3503,1669562768.2537863
-876,392,3871,3532,1669562768.2868164
-876,392,3871,3532,1669562768.322849
-491,196,2988,2818,1669562768.3568802
-491,196,2988,2818,1669562768.3949144
-1081,-12,3469,3496,1669562768.429947
-1081,-12,3469,3496,1669562768.463977
-494,82,6233,2867,1669562768.4980083
-494,82,6233,2867,1669562768.5330403
-534,510,2902,2397,1669562768.5660706
-534,510,2902,2397,1669562768.6001015
-641,112,5138,2869,1669562768.6331315
-641,112,5138,2869,1669562768.667165
-745,252,7431,3603,1669562768.7001925
-745,252,7431,3603,1669562768.7342234
-475,502,6223,3389,1669562768.7682545
-475,502,6223,3389,1669562768.8022852
-501,384,5709,3320,1669562768.8363159
-501,384,5709,3320,1669562768.8723493
-695,238,5982,3228,1669562768.90638
-695,238,5982,3228,1669562768.9404106
-352,409,5538,3322,1669562768.973441
-352,409,5538,3322,1669562769.0074718
-705,244,5397,3313,1669562769.0415027
-705,244,5397,3313,1669562769.076535
-420,340,6893,3629,1669562769.1095648
-420,340,6893,3629,1669562769.1425946
-568,332,5947,3186,1669562769.1766262
-568,332,5947,3186,1669562769.2116578
-537,539,6381,3680,1669562769.2456887
-537,539,6381,3680,1669562769.2797194
-552,88,5043,2630,1669562769.3147511
-552,88,5043,2630,1669562769.3487823
-493,274,5057,2708,1669562769.3838143
-493,274,5057,2708,1669562769.4168446
-713,181,6771,3379,1669562769.4518762
-713,181,6771,3379,1669562769.4849062
-523,447,4476,3264,1669562769.5199378
-523,447,4476,3264,1669562769.5529683
-534,516,4080,3134,1669562769.5879998
-534,516,4080,3134,1669562769.62103
-255,331,3911,2476,1669562769.6560616
-255,331,3911,2476,1669562769.6900957
-379,263,3560,2512,1669562769.724124
-379,263,3560,2512,1669562769.7601564
-574,594,4475,3083,1669562769.7941875
-574,594,4475,3083,1669562769.8272176
-577,463,3507,3197,1669562769.8612485
-577,463,3507,3197,1669562769.894279
-423,503,3415,2498,1669562769.9273086
-423,503,3415,2498,1669562769.9623406
-958,127,2737,2620,1669562769.9953704
-958,-7,3058,2347,1669562770.0722747
-958,-7,3058,2347,1669562770.1053045
-955,73,5564,3061,1669562770.1393356
-955,73,5564,3061,1669562770.1733665
-738,100,4134,2640,1669562770.206396
-738,100,4134,2640,1669562770.2404273
849,-470,14883,4824,1669562770.2734578
849,-470,14883,4824,1669562770.307489
-393,-523,11567,4063,1669562770.3405187
-393,-523,11567,4063,1669562770.3735487
72,931,-2412,-666,1669562770.406578
72,931,-2412,-666,1669562770.4406097
1466,1919,-799,403,1669562770.4756415
1466,1919,-799,403,1669562770.510673
1395,1957,738,817,1669562770.5457053
1395,1957,738,817,1669562770.581738
1085,1363,-1214,-209,1669562770.6157694
1085,1363,-1214,-209,1669562770.6497998
1516,1532,2072,583,1669562770.683831
1516,1532,2072,583,1669562770.7188632
1224,1371,-2040,462,1669562770.752894
1224,1371,-2040,462,1669562770.7869248
1114,1400,-2330,224,1669562770.8209558
1114,1400,-2330,224,1669562770.854987
1105,1317,-964,873,1669562770.8900185
1105,1317,-964,873,1669562770.92505
1522,1057,2212,809,1669562770.9590814
1522,1057,2212,809,1669562770.9931118
1286,1389,1514,273,1669562771.0261428
1286,1389,1514,273,1669562771.0601728
1479,1307,121,237,1669562771.0952055
1479,1307,121,237,1669562771.1292362
1834,1251,3468,-310,1669562771.1644912
1834,1251,3468,-310,1669562771.199524
1820,1577,822,-39,1669562771.2345557
1820,1577,822,-39,1669562771.271454
1797,1799,1179,380,1669562771.3054843
1797,1799,1179,380,1669562771.3395154
2302,2023,2457,248,1669562771.3735473
2302,2023,2457,248,1669562771.4075773
1316,1942,5401,1037,1669562771.4406075
1316,1942,5401,1037,1669562771.4746404
1547,1881,3891,1449,1669562771.50867
1547,1881,3891,1449,1669562771.5437016
617,1390,5212,1846,1669562771.578734
617,1390,5212,1846,1669562771.611764
1062,1209,5076,1899,1669562771.646796
1062,1209,5076,1899,1669562771.6798258
664,1436,6636,1864,1669562771.7148602
664,1436,6636,1864,1669562771.7488883
290,1000,5519,1451,1669562771.7829194
290,1000,5519,1451,1669562771.8169506
209,954,5115,1465,1669562771.8509805
209,954,5115,1465,1669562771.888015
460,1211,5823,1636,1669562771.921045
460,1211,5823,1636,1669562771.956077
921,1053,4529,852,1669562771.9941108
921,1053,4529,852,1669562772.0281425
567,763,3031,1165,1669562772.0611725
567,763,3031,1165,1669562772.0962043
682,609,5115,1182,1669562772.1292348
682,609,5115,1182,1669562772.1642663
746,782,5441,996,1669562772.2002985
746,782,5441,996,1669562772.2343302
1695,532,6308,1140,1669562772.2683604
147,157,12147,3862,1669562772.3299177
147,157,12147,3862,1669562772.3629482
-436,-304,10218,4238,1669562772.3969808
-436,-304,10218,4238,1669562772.4320102
-249,-77,5888,4144,1669562772.47328
-249,-77,5888,4144,1669562772.5073073
-494,210,3508,3877,1669562772.5413382
-494,210,3508,3877,1669562772.5763705
-456,21,4464,3799,1669562772.6114023
-456,21,4464,3799,1669562772.6464338
-903,232,4161,3304,1669562772.679464
-903,232,4161,3304,1669562772.7134986
-759,407,1307,3404,1669562772.7485304
-759,407,1307,3404,1669562772.7825613
-829,328,2611,3161,1669562772.8155913
-829,328,2611,3161,1669562772.8496222
-429,117,2305,2988,1669562772.884654
-429,117,2305,2988,1669562772.9186852
-684,301,3146,2905,1669562772.9527173
-684,301,3146,2905,1669562772.986747
-930,311,1827,3000,1669562773.020778
-930,311,1827,3000,1669562773.0558105
-1331,305,3390,3341,1669562773.0898407
-1331,305,3390,3341,1669562773.1248727
-1005,288,1774,2817,1669562773.1589036
-1005,288,1774,2817,1669562773.1929374
-1103,615,2730,3902,1669562773.2289672
-1103,615,2730,3902,1669562773.262998
-870,559,2745,3619,1669562773.299031
-870,559,2745,3619,1669562773.333062
-1136,594,2895,3703,1669562773.368094
-1136,594,2895,3703,1669562773.4021256
-670,625,2997,4075,1669562773.435155
-670,625,2997,4075,1669562773.4701867
-1040,514,1856,3659,1669562773.503217
-1040,514,1856,3659,1669562773.5392492
-847,45,-225,1933,1669562773.5742812
-847,45,-225,1933,1669562773.6093132
-1073,288,74,1249,1669562773.6443448
-1073,288,74,1249,1669562773.6783762
-1821,297,-3110,1151,1669562773.7134087
-1821,297,-3110,1151,1669562773.7484396
-2088,277,-4102,1151,1669562773.784474
-2088,277,-4102,1151,1669562773.8185034
-2402,93,-3737,1069,1669562773.856538
-2402,93,-3737,1069,1669562773.8945723
-3199,-40,-2892,926,1669562773.934609
-2984,343,-3211,669,1669562773.993953
-2984,343,-3211,669,1669562774.0279837
-3640,439,-3139,899,1669562774.0740247
-3640,439,-3139,899,1669562774.109058
-3102,608,-967,919,1669562774.1440895
-3102,608,-967,919,1669562774.1821237
-2738,441,-2172,712,1669562774.2421787
-2738,441,-2172,712,1669562774.2802134
-2667,464,1617,355,1669562774.3172472
-2667,464,1617,355,1669562774.3532813
-2246,213,-2978,352,1669562774.3903153
-2246,213,-2978,352,1669562774.4263463
-2494,323,-4781,891,1669562774.4643812
-2494,323,-4781,891,1669562774.5034158
-2488,-32,-6087,627,1669562774.538448
-2488,-32,-6087,627,1669562774.5724828
-2284,321,10188,1338,1669562774.607514
-1497,-299,2975,697,1669562774.6652756
-1497,-299,2975,697,1669562774.7003071
-187,-700,-2458,974,1669562774.7343388
-187,-700,-2458,974,1669562774.7693706
1221,162,-3375,-87,1669562774.804402
1221,162,-3375,-87,1669562774.838434
84,256,1089,552,1669562774.8744657
84,256,1089,552,1669562774.9135015
530,180,18909,713,1669562774.950535
530,180,18909,713,1669562774.984566
1190,113,22827,362,1669562775.0185971
1190,113,22827,362,1669562775.0536284
2576,-149,16035,-455,1669562775.08766
2576,-149,16035,-455,1669562775.121691
1208,-300,15500,-19,1669562775.1597257
1208,-300,15500,-19,1669562775.1947575
2834,-406,12801,481,1669562775.2287881
2834,-406,12801,481,1669562775.264821
987,101,18095,27,1669562775.2988515
987,101,18095,27,1669562775.3328831
300,128,1834,-847,1669562775.3669138
300,128,1834,-847,1669562775.400945
1615,22,-2073,610,1669562775.4359767
1615,22,-2073,610,1669562775.4700072
1560,135,2661,334,1669562775.5060406
1560,135,2661,334,1669562775.5420732
262,344,1693,1065,1669562775.577105
262,344,1693,1065,1669562775.6121368
-172,649,3686,629,1669562775.6501718
-172,649,3686,629,1669562775.6842024
396,283,-516,710,1669562775.7192342
396,283,-516,710,1669562775.7532654
46,489,385,50,1669562775.7872963
46,489,385,50,1669562775.8223283
491,343,1010,-202,1669562775.8563588
491,343,1010,-202,1669562775.8903902
-877,184,503,524,1669562775.9254222
-877,184,503,524,1669562775.9594526
105,-25,2353,865,1669562775.9934835
105,-25,2353,865,1669562776.0275145
1191,-75,-2176,1208,1669562776.0615487
1191,-75,-2176,1208,1669562776.0945761
518,-133,-3039,1623,1669562776.1296077
518,-133,-3039,1623,1669562776.1626377
-221,-240,585,1110,1669562776.1966684
-221,-240,585,1110,1669562776.2317004
-1106,-195,-1581,1922,1669562776.2667322
-1106,-195,-1581,1922,1669562776.300763
847,-197,7066,1922,1669562776.3377972
454,-299,7673,978,1669562776.3962772
454,-299,7673,978,1669562776.430308
174,-481,7725,1636,1669562776.473275
174,-481,7725,1636,1669562776.5093079
-47,-299,-2733,1469,1669562776.5443394
-47,-299,-2733,1469,1669562776.5783703
-23,-208,-20,2365,1669562776.6124015
-23,-208,-20,2365,1669562776.6474333
-23,-1019,3428,1733,1669562776.6814644
-23,-1019,3428,1733,1669562776.7154944
-628,-332,1875,2229,1669562776.7515278
-628,-332,1875,2229,1669562776.785559
1299,38,-1247,1767,1669562776.8205905
1299,38,-1247,1767,1669562776.855622
8,-69,1055,1902,1669562776.8906538
8,-69,1055,1902,1669562776.9266875
-642,91,1404,1081,1669562776.9637213
-642,91,1404,1081,1669562777.0017557
-1893,142,-3649,2118,1669562777.0357864
-1893,142,-3649,2118,1669562777.0708187
-2804,566,-5537,1557,1669562777.1058502
-2804,566,-5537,1557,1669562777.142884
-3579,973,-1894,454,1669562777.1789165
-3579,973,-1894,454,1669562777.2139482
953,2150,-4572,-375,1669562777.24898
953,2150,-4572,-375,1669562777.283011
697,1537,-3689,-775,1669562777.3180435
697,1537,-3689,-775,1669562777.3520741
368,1205,-2716,438,1669562777.3871064
368,1205,-2716,438,1669562777.4221377
348,892,-1753,728,1669562777.4561687
348,892,-1753,728,1669562777.4901993
438,798,-678,708,1669562777.5252316
438,798,-678,708,1669562777.5592628
868,506,-2720,-90,1669562777.593294
700,711,-734,255,1669562777.6732745
700,711,-734,255,1669562777.7083068
808,678,-742,290,1669562777.7443395
808,678,-742,290,1669562777.7783701
-243,565,-173,391,1669562777.813403
-243,565,-173,391,1669562777.8484342
233,581,-231,-225,1669562777.8834665
233,581,-231,-225,1669562777.9205
-75,184,-1295,-235,1669562777.9545307
-75,184,-1295,-235,1669562777.9905636
97,282,-180,142,1669562778.0255954
97,282,-180,142,1669562778.0606277
218,241,-83,-213,1669562778.0946584
218,241,-83,-213,1669562778.1286893
225,92,-248,120,1669562778.1627202
225,92,-248,120,1669562778.196751
359,170,-692,15,1669562778.231783
359,170,-692,15,1669562778.2658143
959,279,-118,-317,1669562778.3018465
959,279,-118,-317,1669562778.336878
385,295,-881,196,1669562778.3729122
385,295,-881,196,1669562778.4089437
759,547,1421,271,1669562778.4459774
759,547,1421,271,1669562778.4820101
586,566,-71,-131,1669562778.5160418
586,566,-71,-131,1669562778.5520747
1665,1599,3084,864,1669562778.5871062
1665,1599,3084,864,1669562778.6221378
2029,2281,3077,879,1669562778.6601727
2029,2281,3077,879,1669562778.6942036
2267,2253,3530,749,1669562778.7302365
2267,2253,3530,749,1669562778.7642674
1923,2006,5026,778,1669562778.8003004
1803,1914,5284,744,1669562778.8742757
1803,1914,5284,744,1669562778.9093075
1998,2179,2869,-27,1669562778.9433377
1998,2179,2869,-27,1669562778.9793708
2409,1780,1388,-936,1669562779.0154047
2409,1780,1388,-936,1669562779.051437
2215,1805,2884,406,1669562779.0894718
2215,1805,2884,406,1669562779.1285067
1935,1882,2704,-414,1669562779.1635385
1935,1882,2704,-414,1669562779.1975698
1983,1696,3218,-552,1669562779.2316003
1983,1696,3218,-552,1669562779.2676334
1978,1716,2366,-322,1669562779.3016644
1978,1716,2366,-322,1669562779.337697
1979,1479,2236,-457,1669562779.371728
1979,1479,2236,-457,1669562779.4117644
2013,1623,1907,-607,1669562779.4497995
2013,1623,1907,-607,1669562779.4858317
1616,1428,4232,121,1669562779.522865
1616,1428,4232,121,1669562779.5578969
1597,1382,3343,-323,1669562779.5939298
1597,1382,3343,-323,1669562779.6299627
-57,-178,2694,-631,1669562779.6649947
-57,-178,2694,-631,1669562779.7010276
-436,-363,2515,-503,1669562779.738062
-436,-363,2515,-503,1669562779.7730932
-114,-117,321,-1286,1669562779.8091254
-724,-535,-826,-1347,1669562779.866896
-724,-535,-826,-1347,1669562779.9009268
-400,-735,-112,-1236,1669562779.9359589
-400,-735,-112,-1236,1669562779.970994
-873,-685,-1191,-1065,1669562780.0070271
-873,-685,-1191,-1065,1669562780.042059
-891,-353,-2850,-1413,1669562780.0760894
-891,-353,-2850,-1413,1669562780.111122
-173,-201,-2445,-907,1669562780.1461537
-173,-201,-2445,-907,1669562780.1801846
-481,83,-197,-862,1669562780.2182193
-481,83,-197,-862,1669562780.2522502
-646,-95,933,-162,1669562780.2892838
-646,-95,933,-162,1669562780.3243155
-197,232,621,-121,1669562780.3583467
-197,232,621,-121,1669562780.3933785
-449,341,630,421,1669562780.427409
-449,341,630,421,1669562780.4614406
-380,266,-2346,-124,1669562780.4954708
-380,266,-2346,-124,1669562780.5295024
-408,130,27,34,1669562780.5645342
-408,130,27,34,1669562780.601568
84,440,-16,285,1669562780.635599
84,440,-16,285,1669562780.669629
-119,526,-338,517,1669562780.7036607
-119,526,-338,517,1669562780.7376916
488,1487,-3304,-277,1669562780.7717223
488,1487,-3304,-277,1669562780.8057537
2985,2327,1887,635,1669562780.8417869
2985,2327,1887,635,1669562780.8758173
2907,1740,2478,452,1669562780.9108493
2907,1740,2478,452,1669562780.948884
3064,2049,3938,1632,1669562780.983916
3064,2049,3938,1632,1669562781.017947
2792,1613,3063,1658,1669562781.052978
2792,1613,3063,1658,1669562781.0880105
1905,1630,4375,2158,1669562781.1230423
1905,1630,4375,2158,1669562781.1580746
1448,1594,5026,1995,1669562781.1931062
1448,1594,5026,1995,1669562781.227137
1586,1694,5415,2559,1669562781.2611682
1586,1694,5415,2559,1669562781.2951982
1186,1003,3136,1174,1669562781.3292298
1186,1003,3136,1174,1669562781.363261
1139,1632,2265,318,1669562781.3972917
1139,1632,2265,318,1669562781.4333246
2466,2143,6230,906,1669562781.4673555
1870,2424,7460,946,1669562781.5292733
1870,2424,7460,946,1669562781.564306
2034,2486,6028,458,1669562781.5983367
2034,2486,6028,458,1669562781.633368
1769,2318,6256,1385,1669562781.6738102
1769,2318,6256,1385,1669562781.7128453
2250,2290,7548,1274,1669562781.7478774
2250,2290,7548,1274,1669562781.7829094
2499,2270,7627,1505,1669562781.8179445
2499,2270,7627,1505,1669562781.853978
2968,2309,7952,2394,1669562781.88801
2968,2309,7952,2394,1669562781.9220397
3270,2108,7703,3076,1669562781.9590766
3270,2108,7703,3076,1669562781.9951098
3226,2258,10544,3215,1669562782.0291398
3226,2258,10544,3215,1669562782.0641723
3584,3068,11281,4589,1669562782.576638
3584,3068,11281,4589,1669562782.6106694
3144,2470,10220,2202,1669562782.9209514
3144,2470,10220,2202,1669562782.9559834
3326,2571,11834,3159,1669562782.9910157
3326,2571,11834,3159,1669562783.027048
3655,2457,8105,2932,1669562783.06208
3655,2457,8105,2932,1669562783.096111
3555,2514,9893,2596,1669562783.1301417
3069,1904,9051,1963,1669562783.195278
3069,1904,9051,1963,1669562783.2303097
2719,2275,10174,2185,1669562783.2727814
2719,2275,10174,2185,1669562783.306812
2992,2118,8523,2703,1669562783.340843
2992,2118,8523,2703,1669562783.3758748
2973,2262,8224,1848,1669562783.4119077
2973,2262,8224,1848,1669562783.4459379
3148,2327,8239,2719,1669562783.4809704
3148,2327,8239,2719,1669562783.5160024
3204,2692,10835,1668,1669562783.550033
3204,2692,10835,1668,1669562783.5850651
3157,2487,9508,1541,1669562783.619096
3157,2487,9508,1541,1669562783.653127
2896,2436,12118,2640,1669562783.687158
2896,2436,12118,2640,1669562783.7231908
3143,2444,11182,2344,1669562783.7582228
3143,2444,11182,2344,1669562783.7922537
2932,2502,9633,2045,1669562783.8262842
2932,2502,9633,2045,1669562783.8603153
3118,2564,9466,1661,1669562783.8943465
3118,2564,9466,1661,1669562783.93138
2892,2657,10912,3131,1669562783.9674122
2892,2657,10912,3131,1669562784.0024447
2931,2333,10625,2892,1669562784.0364757
2931,2333,10625,2892,1669562784.0735095
2730,2401,9601,1789,1669562784.1085413
2730,2401,9601,1789,1669562784.1435733
2515,1925,11077,2974,1669562784.1806066
2515,1925,11077,2974,1669562784.2146378
2877,2173,11655,2763,1669562784.247668
2877,2173,11655,2763,1669562784.2826998
2776,2098,10270,1882,1669562784.3157296
2776,2098,10270,1882,1669562784.3507617
2729,2423,9370,1778,1669562784.3857934
