Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
570,587,312,-345,1657915100.3872182
831,733,-33,-231,1657915100.4282568
619,650,0,-1086,1657915100.4682918
619,650,0,-1086,1657915100.5063272
598,651,31,-800,1657915100.5423594
657,688,-35,-715,1657915100.5773919
540,669,-141,-347,1657915100.622432
803,882,-211,-64,1657915100.6604664
552,684,282,-470,1657915100.7055085
560,711,-97,-406,1657915100.742542
560,711,-97,-406,1657915100.7795753
690,764,-228,-532,1657915100.8156087
704,915,35,-19,1657915100.8506398
812,1003,175,70,1657915100.8886747
773,864,10,-79,1657915100.9237065
773,864,10,-79,1657915100.9597394
600,1197,-497,-1715,1657915108.331642
539,1176,-232,-1437,1657915108.370677
612,1321,502,724,1657915116.6582184
346,1221,437,673,1657915116.6932504
520,1277,372,748,1657915116.7292826
541,1274,481,656,1657915116.7743242
695,1306,-146,72,1657915116.8213656
695,1306,-146,72,1657915116.8573983
345,915,-972,-692,1657915116.8944323
698,1138,-780,-821,1657915116.9314656
770,1135,-399,-638,1657915116.9674978
770,1135,-399,-638,1657915117.0035312
489,1048,-823,-569,1657915117.0395634
1008,1232,-196,-937,1657915117.0755968
595,1121,-3,-119,1657915117.113631
512,984,-115,-352,1657915117.1486628
730,1210,-206,-208,1657915117.184696
730,1210,-206,-208,1657915117.2187269
774,1049,-93,-322,1657915117.254759
554,1195,-51,-398,1657915117.2887902
767,1247,518,18,1657915117.3228214
1023,1284,-602,-847,1657915117.3578534
1023,1284,-602,-847,1657915117.3918839
1647,2320,-150,-286,1657915117.4259148
2176,2753,-545,-707,1657915117.4609473
1870,2670,58,-176,1657915117.4959786
1870,2670,58,-176,1657915117.5310109
1876,2599,-62,-12,1657915117.5670435
1883,2705,-575,-295,1657915117.6030757
2179,2670,-111,-372,1657915117.6391091
1918,2557,-346,-259,1657915117.6741414
2135,2757,-502,-511,1657915117.719182
2135,2757,-502,-511,1657915117.755214
2031,2717,391,151,1657915117.7922482
1781,2803,329,363,1657915117.8272798
1615,2584,77,-20,1657915117.8643136
1851,2613,-468,-435,1657915117.907629
2203,2691,54,-459,1657915117.9560053
2203,2691,54,-459,1657915117.9910376
1874,2745,0,-497,1657915118.0260692
1874,2745,0,-497,1657915118.0601003
1600,2333,1862,1200,1657915118.0941312
1600,2333,1862,1200,1657915118.130164
487,1325,2425,228,1657915118.1661966
487,1325,2425,228,1657915118.2022293
1265,1434,-1010,-544,1657915118.2352595
1265,1434,-1010,-544,1657915118.2712922
217,1252,-758,-986,1657915118.306324
217,1252,-758,-986,1657915118.3433578
172,1252,-1267,-448,1657915118.3793952
172,1252,-1267,-448,1657915118.414426
429,1384,-269,-398,1657915118.4484572
429,1384,-269,-398,1657915118.4844902
361,1323,-1299,-742,1657915118.5195217
361,1323,-1299,-742,1657915118.5535526
141,1229,-998,-705,1657915118.5915873
141,1229,-998,-705,1657915118.62762
313,1200,-583,-810,1657915118.662652
313,1200,-583,-810,1657915118.697683
591,1254,-566,-604,1657915118.732715
591,1254,-566,-604,1657915118.7677472
311,1140,-403,-549,1657915118.8027794
311,1140,-403,-549,1657915118.8368099
511,1143,-1080,-675,1657915118.872843
511,1143,-1080,-675,1657915118.9068742
538,1382,-264,-305,1657915118.9449086
538,1382,-264,-305,1657915118.9789393
425,1194,-484,-270,1657915119.0129702
425,1194,-484,-270,1657915119.0510044
670,1415,-1070,-455,1657915119.0870378
670,1415,-1070,-455,1657915119.121068
321,1164,-297,-660,1657915119.157101
514,1064,-276,-453,1657915119.2209852
514,1064,-276,-453,1657915119.2550159
1074,1282,-750,-460,1657915119.2880461
1074,1282,-750,-460,1657915119.3230782
475,1310,-128,-388,1657915119.3581097
475,1310,-128,-388,1657915119.395145
491,1455,-791,-384,1657915119.4341788
491,1455,-791,-384,1657915119.4702115
566,1285,35,-195,1657915119.5062444
566,1285,35,-195,1657915119.5412765
725,1242,-397,-457,1657915119.5773127
725,1242,-397,-457,1657915119.6133418
408,1271,-754,-318,1657915119.6483738
408,1271,-754,-318,1657915119.6834066
373,1446,-678,-400,1657915119.7184374
373,1446,-678,-400,1657915119.7544703
844,1463,-232,-486,1657915119.790503
844,1463,-232,-486,1657915119.828538
861,1392,-368,-430,1657915119.8635702
861,1392,-368,-430,1657915119.900603
545,1408,-587,-361,1657915119.934634
545,1408,-587,-361,1657915119.9706666
656,1279,-347,-397,1657915120.0066996
656,1279,-347,-397,1657915120.0417314
590,1207,-128,-693,1657915120.079766
590,1207,-128,-693,1657915120.113797
1053,1330,-648,-481,1657915120.1498303
716,1393,-102,-69,1657915120.227967
