Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
373,948,739,159,1663441208.25565
249,904,590,195,1663441208.2896738
220,880,558,73,1663441208.3247066
179,903,575,236,1663441208.3597376
175,905,586,98,1663441208.3947694
-53,730,470,13,1663441208.4298015
-53,730,470,13,1663441208.464174
83,405,487,46,1663441208.499211
-341,509,512,25,1663441208.5342417
-161,436,436,89,1663441208.5692685
-161,436,436,89,1663441208.6032996
-613,323,460,-33,1663441208.6393323
-390,294,501,-109,1663441208.6733627
-629,197,378,-343,1663441208.7156632
-618,270,467,-66,1663441208.7496934
-465,252,425,-118,1663441208.7966633
-547,296,494,-129,1663441208.8442972
-547,296,494,-129,1663441208.8803303
-369,332,482,-167,1663441208.9143605
-403,316,457,-131,1663441208.9503937
-364,325,640,144,1663441208.9854252
-364,325,640,144,1663441209.0204575
-559,337,548,-170,1663441209.0564904
-720,308,497,-92,1663441209.0935237
-611,304,496,-44,1663441209.1265616
-673,326,529,-50,1663441209.163587
-528,418,512,-32,1663441209.1986191
-528,418,512,-32,1663441209.2316496
-31,562,503,46,1663441209.2666812
-51,448,446,241,1663441209.3007119
-366,335,439,69,1663441209.3357441
-271,562,640,371,1663441209.3717768
-271,562,640,371,1663441209.4058077
-201,434,438,103,1663441209.439845
-216,415,525,99,1663441209.4748704
-150,560,425,91,1663441209.5079005
-150,560,425,91,1663441209.5429323
-1,1035,442,147,1663441209.5799656
-1,1035,442,147,1663441209.6139996
417,1054,366,24,1663441209.6490285
417,987,436,-2,1663441209.6830595
386,965,408,32,1663441209.7180924
386,965,408,32,1663441209.755125
136,1101,382,87,1663441209.7881553
297,1037,360,52,1663441209.8382006
695,1180,338,96,1663441209.8862457
776,1160,335,16,1663441209.9202752
670,1129,374,116,1663441209.9646707
690,1113,566,-45,1663441209.9997003
690,1113,566,-45,1663441210.0337265
396,1092,475,210,1663441210.0687585
618,1094,400,82,1663441210.10379
601,1073,389,71,1663441210.1378212
597,1073,390,102,1663441210.172853
597,1073,390,102,1663441210.207885
543,1061,411,102,1663441210.2429168
905,1126,383,45,1663441210.2769475
789,1134,466,15,1663441210.3119798
809,1233,462,68,1663441210.347011
483,1184,496,97,1663441210.3820431
483,1184,496,97,1663441210.4160843
501,1152,637,367,1663441210.451106
767,1227,601,172,1663441210.4861379
475,1142,587,166,1663441210.5221703
475,1142,587,166,1663441210.557202
802,1204,614,315,1663441210.594236
429,1141,570,142,1663441210.6292682
948,1205,650,310,1663441210.6642997
948,1205,650,310,1663441210.6983309
762,1177,620,291,1663441210.7313604
948,1227,880,383,1663441210.7663922
653,1185,576,333,1663441210.7994227
366,1062,679,443,1663441210.833454
868,1116,705,333,1663441210.8684855
868,1116,705,333,1663441210.904518
821,1147,644,303,1663441210.9385493
878,1137,618,210,1663441210.9725802
875,1126,643,261,1663441211.0096135
875,1126,643,261,1663441211.043645
813,1128,686,316,1663441211.0776756
566,1095,669,356,1663441211.112711
567,1108,667,350,1663441211.14874
559,1098,707,395,1663441211.182771
824,1147,709,311,1663441211.215801
824,1147,709,311,1663441211.2508335
536,1067,694,340,1663441211.2858646
583,1122,663,390,1663441211.320897
587,1096,594,297,1663441211.356929
642,1078,669,283,1663441211.3919613
642,1078,669,283,1663441211.4287834
725,1268,701,336,1663441211.4658158
695,1134,673,266,1663441211.50385
939,1160,645,258,1663441211.5428853
939,1160,645,258,1663441211.5817733
829,1101,615,215,1663441211.6188073
829,1101,615,215,1663441211.6528385
855,1129,732,241,1663441211.688374
762,1095,712,41,1663441211.7244067
1074,1274,760,282,1663441211.759439
924,1186,747,183,1663441211.7934697
924,1186,747,183,1663441211.8285015
658,1161,731,272,1663441211.8625326
708,1225,722,250,1663441211.8975701
1091,1254,724,186,1663441211.9326003
799,1233,749,249,1663441211.9666312
909,1283,771,244,1663441212.0016632
909,1283,771,244,1663441212.0376956
1144,1288,760,248,1663441212.0727274
944,1263,766,275,1663441212.1077588
594,1144,913,115,1663441212.1417902
895,1317,752,247,1663441212.1778233
895,1317,752,247,1663441212.2148569
174,1019,728,122,1663441212.2518904
368,966,476,-118,1663441212.2859223
462,978,661,78,1663441212.3209534
472,1135,392,-208,1663441212.3559852
469,1017,566,8,1663441212.3920176
469,1017,566,8,1663441212.4270496
161,936,607,72,1663441212.4630826
179,962,501,62,1663441212.4991179
135,968,782,180,1663441212.5361516
135,968,782,180,1663441212.5711832
357,1040,717,117,1663441212.6062152
411,979,681,169,1663441212.6412468
-58,904,850,250,1663441212.6752775
-58,904,850,250,1663441212.710309
216,870,814,291,1663441212.7483444
292,996,684,290,1663441212.7833762
778,1159,919,449,1663441212.8184078
543,1169,813,499,1663441212.8534396
608,1168,951,561,1663441212.8884718
608,1168,951,561,1663441212.9245043
427,1139,911,298,1663441212.9605362
392,1150,911,300,1663441213.005671
458,1158,943,282,1663441213.0526683
376,1183,903,341,1663441213.0887012
806,1197,961,352,1663441213.1336694
978,1345,801,343,1663441213.1677003
978,1345,801,343,1663441213.2017305
676,1290,945,457,1663441213.2487738
1017,1231,762,367,1663441213.284807
558,1300,764,268,1663441213.328846
967,1385,850,491,1663441213.3628783
967,1385,850,491,1663441213.400913
616,1299,818,226,1663441213.435944
825,1328,650,471,1663441213.470976
944,1432,664,377,1663441213.5050068
944,1432,664,377,1663441213.5390377
1144,1432,540,429,1663441213.5740695
1144,1432,540,429,1663441213.609108
904,1426,504,550,1663441213.6431317
1052,1520,636,496,1663441213.6771715
716,1312,776,525,1663441213.7101936
716,1312,776,525,1663441213.7452254
711,1599,957,472,1663441213.7802572
753,1455,772,502,1663441213.8142874
464,1494,942,445,1663441213.8493202
464,1494,942,445,1663441213.8853526
340,1603,983,402,1663441213.9213853
562,1581,794,329,1663441213.9554167
682,1542,831,364,1663441213.9894474
604,1496,1048,652,1663441214.0254798
474,1408,1041,686,1663441214.059511
474,1408,1041,686,1663441214.0965445
466,1278,899,529,1663441214.1315763
536,1478,736,600,1663441214.1656075
518,1424,771,651,1663441214.2007728
796,1445,603,461,1663441214.235805
796,1445,603,461,1663441214.2708368
634,1353,718,549,1663441214.3058686
820,1442,661,284,1663441214.3409004
796,1508,724,252,1663441214.3759325
464,1449,593,82,1663441214.4109635
827,1552,624,362,1663441214.4459958
827,1552,624,362,1663441214.4815323
524,1598,437,25,1663441214.516564
890,1518,426,201,1663441214.5515969
745,1603,567,246,1663441214.5886295
1195,1829,347,166,1663441214.6236615
1195,1829,347,166,1663441214.658693
651,1255,477,28,1663441214.7027333
182,874,291,69,1663441214.7367647
-1388,416,1157,395,1663441214.771796
-961,414,586,212,1663441214.8068275
-212,514,296,36,1663441214.8448627
-212,514,296,36,1663441214.8797598
-278,552,345,86,1663441214.9147923
-140,474,522,-3,1663441214.950825
-127,637,422,-117,1663441214.9858575
-127,637,422,-117,1663441215.0208888
-454,743,239,-43,1663441215.0549197
-264,587,294,68,1663441215.0894957
-152,339,139,31,1663441215.1245267
-492,447,372,80,1663441215.159559
-62,504,292,-206,1663441215.19359
-62,504,292,-206,1663441215.2286215
-465,804,817,-225,1663441215.2626526
-588,641,771,-59,1663441215.298685
-986,353,700,-79,1663441215.3327155
-448,365,581,188,1663441215.367748
-449,365,581,188,1663441215.4027798
-766,380,754,265,1663441215.4378119
412,1149,1669,1155,1663441215.4728434
-568,442,1167,722,1663441215.5118792
-568,442,1167,722,1663441215.5489123
-976,409,655,198,1663441215.586001
-976,409,655,198,1663441215.621033
-1244,337,540,154,1663441215.6560645
-829,527,551,-123,1663441215.6910963
-918,387,676,27,1663441215.7261286
-918,387,676,27,1663441215.7601595
-1038,655,855,115,1663441215.7951908
-1049,707,765,48,1663441215.8376658
-1193,662,790,-76,1663441215.885209
-1085,780,889,146,1663441215.9202402
-1214,878,780,96,1663441215.965281
-1130,693,530,53,1663441215.9993138
-1130,693,530,53,1663441216.0363476
-999,959,513,140,1663441216.0723803
-1016,825,528,-282,1663441216.1074123
-1311,840,665,-101,1663441216.1424437
-1276,805,731,-7,1663441216.1774757
-1276,805,731,-7,1663441216.2135088
-1296,865,535,-268,1663441216.2475398
-1203,747,554,-75,1663441216.2835734
-996,929,561,-148,1663441216.318606
-1098,811,566,-263,1663441216.354638
-819,995,641,-250,1663441216.3877113
-819,995,641,-250,1663441216.4237435
-1114,678,442,-383,1663441216.4607773
-881,780,400,-30,1663441216.495809
-642,948,282,19,1663441216.5298407
-642,948,282,19,1663441216.5648723
-590,905,335,91,1663441216.5989058
-1027,692,485,54,1663441216.634938
-1174,442,422,-47,1663441216.6684506
-1174,442,422,-47,1663441216.702482
-1314,565,492,171,1663441216.739515
-1372,551,505,77,1663441216.7735481
-1410,342,474,80,1663441216.809581
-974,635,567,-20,1663441216.844613
-1360,498,743,-51,1663441216.8806462
-1360,498,743,-51,1663441216.9176795
-1134,325,704,92,1663441216.9527109
-566,574,499,-233,1663441216.9877427
-1053,364,369,-54,1663441217.0227747
-1053,364,369,-54,1663441217.0578065
-825,496,537,-71,1663441217.0938387
-962,496,647,89,1663441217.129872
-1439,511,904,307,1663441217.1649036
-840,419,516,235,1663441217.2039397
-756,450,582,214,1663441217.239972
-756,450,582,214,1663441217.275004
-1151,563,701,405,1663441217.3100357
-1242,305,793,83,1663441217.346069
-824,401,683,131,1663441217.3821013
-935,246,618,52,1663441217.4231384
-1218,374,798,197,1663441217.4691803
-1218,374,798,197,1663441217.5052133
-791,404,684,95,1663441217.5492535
-791,404,684,95,1663441217.584285
-1116,212,583,163,1663441217.6203172
-417,510,573,275,1663441217.65535
-315,583,567,361,1663441217.6923833
-315,583,567,361,1663441217.7277062
-530,435,715,342,1663441217.761736
-448,345,446,-58,1663441217.796768
-832,427,598,-61,1663441217.8338013
-832,427,598,-61,1663441217.8688343
-744,305,515,270,1663441217.9068682
-329,370,606,81,1663441217.9429028
-916,225,568,17,1663441217.9789348
-1068,292,612,114,1663441218.0139675
-796,527,710,252,1663441218.0500002
-796,527,710,252,1663441218.0850322
-848,604,715,104,1663441218.1210642
-1228,656,892,160,1663441218.1560967
-1004,703,897,142,1663441218.1901276
-991,533,703,61,1663441218.22516
-991,533,703,61,1663441218.260191
-950,756,899,161,1663441218.2962253
-370,316,622,102,1663441218.3322563
-709,331,747,76,1663441218.3692904
-467,438,595,-189,1663441218.4043229
-503,426,523,-41,1663441218.443357
-503,426,523,-41,1663441218.4783893
-540,261,654,182,1663441218.515423
-493,304,792,210,1663441218.5504546
-598,68,1170,897,1663441218.5884895
-596,254,1434,1137,1663441218.6245222
-596,254,1434,1137,1663441218.6595542
-632,60,1407,999,1663441218.6945858
-819,160,1466,1152,1663441218.7296178
-435,113,1418,1020,1663441218.7646492
-743,150,1565,1160,1663441218.8006823
-550,155,1446,1140,1663441218.845712
-550,155,1446,1140,1663441218.8797433
-656,104,1352,1086,1663441218.9137733
-361,163,1257,941,1663441218.949806
-510,250,1454,1056,1663441218.9848385
-510,250,1454,1056,1663441219.0188692
-582,257,1311,1023,1663441219.0539012
-610,255,1323,983,1663441219.0899339
-257,234,689,454,1663441219.1259673
-41,490,681,314,1663441219.1609983
-47,468,697,446,1663441219.2040372
-47,468,697,446,1663441219.2400703
-559,389,762,413,1663441219.2761033
-244,450,600,298,1663441219.311135
-94,519,653,332,1663441219.3471677
-51,747,455,27,1663441219.3811986
-51,747,455,27,1663441219.4162304
141,740,159,-276,1663441219.452263
126,903,177,-78,1663441219.4882958
369,898,354,-370,1663441219.524329
369,898,354,-370,1663441219.5593605
418,943,103,-390,1663441219.5943925
418,943,103,-390,1663441219.630425
604,916,-2,-428,1663441219.6654565
303,744,13,-493,1663441219.6994877
233,868,165,-410,1663441219.7345197
233,868,165,-410,1663441219.7695515
-83,649,135,-160,1663441219.8035824
-57,652,-34,-229,1663441219.8396153
89,814,122,-143,1663441219.8856506
-200,660,31,-220,1663441219.919682
-117,519,159,-163,1663441219.964538
-96,507,104,-251,1663441219.9985693
-96,507,104,-251,1663441220.0336013
-289,486,79,-213,1663441220.0696332
3,568,233,-266,1663441220.103664
35,654,294,-148,1663441220.137703
-58,600,217,-167,1663441220.1727276
-58,600,217,-167,1663441220.2077587
-22,833,168,-331,1663441220.2427912
-11,688,144,-247,1663441220.277823
-85,702,225,-342,1663441220.3138554
184,599,75,-295,1663441220.348888
318,797,96,-374,1663441220.3839195
318,797,96,-374,1663441220.4189515
154,687,105,-385,1663441220.452982
46,747,178,-256,1663441220.4870133
109,695,227,-395,1663441220.5223265
109,695,227,-395,1663441220.5573583
-44,729,230,-204,1663441220.5923898
-14,631,118,-158,1663441220.6274219
-65,489,155,-247,1663441220.6624537
-65,489,155,-247,1663441220.6964846
-18,479,154,-226,1663441220.7305157
-136,711,204,-32,1663441220.7655478
-378,590,349,65,1663441220.7985773
-475,498,334,94,1663441220.83261
-529,595,352,-68,1663441220.8686426
-529,595,352,-68,1663441220.9036746
-194,741,279,-52,1663441220.9399047
90,915,147,-1,1663441220.9749362
62,962,369,41,1663441221.0089676
62,962,369,41,1663441221.0439992
284,989,276,-201,1663441221.0788305
628,1182,278,-128,1663441221.1138628
600,1153,306,-33,1663441221.1488945
550,932,245,-94,1663441221.1829252
515,879,186,-210,1663441221.2189581
515,879,186,-210,1663441221.2529888
605,1064,296,51,1663441221.2870202
455,965,250,-91,1663441221.3220518
572,875,210,-83,1663441221.3600883
308,883,395,16,1663441221.3961215
308,883,395,16,1663441221.4301538
600,1194,356,-87,1663441221.4661868
364,1010,332,-25,1663441221.5022194
528,1023,284,-48,1663441221.5382528
528,1023,284,-48,1663441221.5722837
568,1159,494,29,1663441221.6073163
568,1159,494,29,1663441221.642012
424,1053,328,-15,1663441221.677044
491,1102,285,-97,1663441221.7110765
591,1088,309,-116,1663441221.7566636
366,993,272,-127,1663441221.7906945
366,993,272,-127,1663441221.8252819
762,1248,369,147,1663441221.8593125
1017,1276,444,52,1663441221.8943448
894,1194,403,81,1663441221.929377
878,1190,488,202,1663441221.9644089
949,1224,379,-35,1663441221.9995914
949,1224,379,-35,1663441222.0356238
1142,1375,323,59,1663441222.069654
1258,1321,381,36,1663441222.1046028
1205,1301,392,128,1663441222.1406357
1028,1379,540,31,1663441222.1746664
1028,1379,540,31,1663441222.2106998
985,1465,408,60,1663441222.2457314
1203,1488,494,-101,1663441222.2807631
874,1465,495,-82,1663441222.3156242
615,1110,438,-66,1663441222.3496547
683,1187,393,-135,1663441222.3846867
683,1187,393,-135,1663441222.4197195
814,1255,437,-52,1663441222.4537494
1073,1342,352,-183,1663441222.4897823
711,1322,528,12,1663441222.5248144
711,1322,528,12,1663441222.5588453
675,1302,461,30,1663441222.5938768
1109,1422,402,-191,1663441222.62891
828,1289,400,-147,1663441222.6639404
828,1289,400,-147,1663441222.6979718
925,1357,396,-6,1663441222.7320025
688,1205,375,-160,1663441222.7660334
640,1224,361,-208,1663441222.802066
536,1292,550,69,1663441222.8370974
935,1327,596,-12,1663441222.8711288
935,1327,596,-12,1663441222.90516
740,1354,533,-18,1663441222.9381897
830,1296,568,-2,1663441222.9732223
681,1423,636,145,1663441223.010277
681,1423,636,145,1663441223.0483124
810,1418,556,126,1663441223.0836737
609,1428,667,251,1663441223.1187055
357,1289,624,41,1663441223.1557386
842,1454,580,14,1663441223.1907709
297,1524,554,-42,1663441223.2248018
297,1524,554,-42,1663441223.2598338
556,1493,666,173,1663441223.2958746
427,1701,913,318,1663441223.3298979
463,1636,706,-86,1663441223.3649285
276,1449,796,122,1663441223.39896
276,1449,796,122,1663441223.4349928
470,1205,526,163,1663441223.4690237
258,1257,409,-208,1663441223.5486634
258,1257,409,-208,1663441223.5836952
710,1482,640,-36,1663441223.6177263
336,1261,491,55,1663441223.6527584
665,1329,524,68,1663441223.68779
665,1329,524,68,1663441223.7208202
480,1305,614,217,1663441223.7558515
386,1294,531,66,1663441223.7908835
471,1473,588,196,1663441223.8249145
471,1473,588,196,1663441223.8599465
482,1302,584,128,1663441223.8949783
466,1153,647,228,1663441223.9300096
686,1361,349,-113,1663441223.966043
781,1319,594,-5,1663441224.0010748
561,1352,613,107,1663441224.0361066
561,1352,613,107,1663441224.0711381
484,1357,567,264,1663441224.1061702
523,1307,613,58,1663441224.1412017
829,1282,600,-13,1663441224.1752326
592,1300,592,266,1663441224.2092636
592,1300,592,266,1663441224.2442954
626,1175,606,105,1663441224.2793274
620,1309,614,140,1663441224.3153598
723,1355,421,5,1663441224.3503919
1568,1461,195,-235,1663441224.3854241
1756,1776,260,-240,1663441224.4214563
1756,1776,260,-240,1663441224.4574902
1843,2005,352,-426,1663441224.4965272
1899,1994,245,-586,1663441224.5315592
1340,2258,350,-349,1663441224.5665915
1340,2258,350,-349,1663441224.6016233
1663,1824,224,-169,1663441224.6356544
1556,1690,321,-194,1663441224.669685
1600,1806,323,-79,1663441224.7166638
1414,1729,238,-103,1663441224.7506952
1899,2018,250,-145,1663441224.805672
1712,1840,246,-282,1663441224.8467095
1712,1840,246,-282,1663441224.8827422
1652,1799,243,-107,1663441224.918775
1626,1959,386,83,1663441224.9558144
1633,1877,256,-52,1663441224.9908407
1633,1877,256,-52,1663441225.0268736
1798,2013,66,52,1663441225.0609043
1805,2014,255,-56,1663441225.095936
1917,2127,274,-34,1663441225.131969
1834,2065,247,-178,1663441225.1710038
1875,2210,289,-20,1663441225.2060366
1875,2210,289,-20,1663441225.2410681
1621,2163,155,-341,1663441225.2750988
1566,2083,80,-497,1663441225.311132
1927,2030,96,-258,1663441225.3451624
1585,2020,78,-215,1663441225.381195
1585,2020,78,-215,1663441225.4212315
1919,2192,138,-233,1663441225.4582655
2124,2266,69,-602,1663441225.4942982
1920,1991,129,-412,1663441225.529346
1920,1991,129,-412,1663441225.5663793
1907,2022,288,-118,1663441225.6054144
1907,2022,288,-118,1663441225.6424482
1865,2009,302,-182,1663441225.6784809
1895,2050,288,-171,1663441225.7125118
1957,2186,297,-1,1663441225.7565637
1654,2039,276,-155,1663441225.7915838
1654,2039,276,-155,1663441225.8266153
1795,2066,198,-226,1663441225.8616474
1384,1929,529,-50,1663441225.8966882
1516,1734,259,-222,1663441225.931711
1308,1817,233,-164,1663441225.9667428
1740,1911,165,-234,1663441226.001775
1740,1911,165,-234,1663441226.0358143
1856,2112,159,-29,1663441226.0708444
2122,2153,143,-63,1663441226.1058693
1909,2157,338,-57,1663441226.1399002
1940,2051,122,-263,1663441226.174932
1940,2051,122,-263,1663441226.208963
1834,1970,200,7,1663441226.2439952
1844,2006,187,34,1663441226.2790267
1840,1969,327,4,1663441226.3140585
1574,2092,336,-44,1663441226.3490903
579,1858,286,-131,1663441226.3841224
579,1858,286,-131,1663441226.419154
77,1202,408,-274,1663441226.4541857
-220,731,247,-41,1663441226.4892178
-306,639,177,-325,1663441226.5242496
-306,639,177,-325,1663441226.55828
-71,734,257,-185,1663441226.5953147
185,839,213,-192,1663441226.6303465
73,822,299,-233,1663441226.6683807
73,822,299,-233,1663441226.7034125
118,698,191,-207,1663441226.7384443
-35,784,254,-338,1663441226.7724755
-131,747,270,-370,1663441226.8075068
-44,767,211,-387,1663441226.8445406
190,826,243,-390,1663441226.8835764
190,826,243,-390,1663441226.921612
