Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
1989,2163,1092,821,1674169732.90482
1932,2142,919,773,1674169732.9368496
1941,2137,910,724,1674169732.9658763
1949,2128,1118,759,1674169732.9967499
1948,2144,1138,816,1674169733.0277781
1976,2179,1171,809,1674169733.058129
1973,2178,1167,796,1674169733.0897787
2028,2237,880,600,1674169733.121808
1969,2173,998,784,1674169733.1498334
1972,2172,948,616,1674169733.1845565
1883,2141,976,646,1674169733.2157779
2012,2235,1063,736,1674169733.2625544
2040,2266,1112,913,1674169733.293779
1907,2207,962,744,1674169733.3258076
2003,2240,1004,767,1674169733.3548343
1949,2055,1044,874,1674169733.3902035
1945,2118,1059,768,1674169733.4190192
1921,2155,963,673,1674169733.4530528
1966,2228,1070,688,1674169733.495782
1928,2211,1051,712,1674169733.5263748
1915,2045,1034,631,1674169733.5557785
1912,2129,985,659,1674169733.588779
1931,2155,1020,704,1674169733.6176062
1935,2100,968,782,1674169733.6611238
1924,2100,901,732,1674169733.6947834
2034,2156,955,713,1674169733.7268124
2039,2159,980,741,1674169733.7577806
1941,2178,931,790,1674169733.7918096
1963,2184,990,794,1674169733.8227487
1951,2149,1191,892,1674169733.8557804
1945,2150,1142,801,1674169733.8848069
1943,2070,1100,799,1674169733.919141
1958,2167,1111,834,1674169733.9481673
1877,2146,1182,835,1674169733.9811976
1869,2146,1188,838,1674169734.0102236
1963,2155,1236,931,1674169734.0622284
1983,2212,1215,834,1674169734.1037815
1848,2173,1062,831,1674169734.1342309
1846,2263,785,771,1674169734.165781
1156,833,940,995,1674169734.1968088
1197,776,1121,942,1674169734.2278368
904,-116,997,714,1674169734.258865
962,52,1072,897,1674169734.2907796
911,5,1246,988,1674169734.3238094
955,-45,1185,933,1674169734.3517787
969,70,1170,735,1674169734.3857825
955,44,1300,942,1674169734.4168108
814,-27,1018,856,1674169734.4621463
786,-34,1095,858,1674169734.493174
812,22,1185,915,1674169734.5252032
726,12,1185,924,1674169734.5547829
740,-36,1203,995,1674169734.5898144
736,-43,1222,969,1674169734.6178403
811,7,1204,991,1674169734.653785
786,-4,1222,1013,1674169734.695778
810,11,1292,917,1674169734.7278068
872,143,1201,983,1674169734.7557793
870,73,1195,1058,1674169734.7888098
930,22,1163,993,1674169734.819838
855,-8,1199,971,1674169734.8621292
778,-66,1173,794,1674169734.8987858
765,-11,1278,1003,1674169734.931816
798,-22,1206,983,1674169734.961843
853,18,1199,1038,1674169734.9938726
733,-26,1228,1029,1674169735.021779
669,0,1103,852,1674169735.0537767
770,64,1164,1015,1674169735.0858068
780,-41,1215,862,1674169735.1188362
685,-41,1235,897,1674169735.1597817
808,-7,1137,898,1674169735.191811
833,-8,1118,887,1674169735.2227793
883,-25,1180,921,1674169735.262125
831,-49,1238,962,1674169735.30378
870,1,1158,868,1674169735.333807
877,0,1243,912,1674169735.3657823
910,27,1341,953,1674169735.3987827
907,21,1339,974,1674169735.4297798
830,-19,1316,1043,1674169735.4621274
858,-23,1229,891,1674169735.4931552
814,1,1333,911,1674169735.5241838
817,6,1326,1073,1674169735.5562127
759,-37,1043,805,1674169735.5873337
824,-22,1049,781,1674169735.6193662
837,38,1348,1032,1674169735.6617901
834,35,1320,1020,1674169735.6988244
843,-24,1271,822,1674169735.7278504
811,67,1298,887,1674169735.7598798
817,27,1290,874,1674169735.7917807
798,15,1380,841,1674169735.8237815
819,106,1213,850,1674169735.8537776
796,66,1150,791,1674169735.8858051
878,63,1094,831,1674169735.9208372
809,25,1133,869,1674169735.9508646
885,90,1099,857,1674169735.9828935
821,70,1125,889,1674169736.0129206
947,124,1216,808,1674169736.062786
867,135,1217,813,1674169736.0918121
912,200,1027,758,1674169736.1288462
878,51,1201,810,1674169736.1598747
886,95,1012,711,1674169736.2079182
872,98,1094,877,1674169736.2389462
856,144,1171,864,1674169736.283987
832,113,1156,721,1674169736.315015
878,130,1120,838,1674169736.3440418
908,136,1054,839,1674169736.3740687
932,134,1064,878,1674169736.4091015
860,101,1091,852,1674169736.4421315
847,98,1164,904,1674169736.4841695
897,232,1164,825,1674169736.5141964
871,95,1236,740,1674169736.5457807
952,265,1207,726,1674169736.5778103
776,107,745,99,1674169736.6088383
866,-14,984,111,1674169736.6388657
872,86,573,46,1674169736.6717803
980,177,626,-60,1674169736.7018073
943,94,499,-61,1674169736.7338367
918,79,552,13,1674169736.7617786
887,9,634,129,1674169736.7948124
921,129,544,93,1674169736.825841
925,149,467,26,1674169736.8622668
934,154,616,106,1674169736.9063065
995,153,627,102,1674169736.936334
977,36,566,91,1674169736.9683635
920,93,658,151,1674169737.000392
944,234,435,69,1674169737.0314205
883,191,466,-54,1674169737.060447
918,227,592,33,1674169737.0884726
883,84,413,0,1674169737.126507
946,80,402,46,1674169737.155534
944,146,399,45,1674169737.1865613
958,155,466,108,1674169737.218591
996,228,604,158,1674169737.2622347
978,182,568,-12,1674169737.2997825
958,148,567,79,1674169737.3308094
972,161,604,78,1674169737.3617792
912,239,549,7,1674169737.3928156
920,242,537,8,1674169737.4233263
918,125,481,36,1674169737.455355
917,100,457,125,1674169737.4877825
949,76,369,103,1674169737.5198112
991,183,465,53,1674169737.55078
903,232,651,223,1674169737.5837822
929,252,531,212,1674169737.6108067
934,20,485,132,1674169737.6626527
978,143,472,135,1674169737.693681
978,159,465,9,1674169737.7257135
941,122,574,78,1674169737.7557442
968,70,539,17,1674169737.7897751
944,74,463,156,1674169737.830778
891,106,343,210,1674169737.8617792
940,132,353,140,1674169737.894784
979,142,702,92,1674169737.9238193
976,177,673,92,1674169737.9588416
978,162,379,191,1674169737.9898698
975,192,633,172,1674169738.021779
995,212,543,157,1674169738.0607789
970,206,546,138,1674169738.1007798
958,253,526,41,1674169738.131413
1013,251,440,-109,1674169738.1617782
1015,168,377,-96,1674169738.1941338
947,175,494,94,1674169738.2265115
945,163,549,166,1674169738.2585404
947,120,500,130,1674169738.2905695
975,143,489,163,1674169738.3215978
950,104,499,72,1674169738.3516252
1028,222,698,120,1674169738.382653
936,177,720,142,1674169738.4156835
936,154,655,79,1674169738.4621274
961,141,452,89,1674169738.4931552
947,185,773,168,1674169738.5253863
945,182,472,137,1674169738.5546665
964,208,578,179,1674169738.5906975
961,171,616,224,1674169738.6177218
934,167,406,148,1674169738.6537826
915,143,661,194,1674169738.6827793
987,183,656,68,1674169738.7188125
973,181,621,64,1674169738.7468371
994,154,689,242,1674169738.7808683
998,147,694,253,1674169738.8118968
944,225,668,227,1674169738.8621266
950,237,612,155,1674169738.8901517
971,121,583,131,1674169738.9261847
979,158,541,108,1674169738.9680326
1014,99,663,204,1674169739.0000613
956,159,661,258,1674169739.031939
939,211,519,125,1674169739.0647802
943,209,508,71,1674169739.0978081
