Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
1252,1311,604,444,1674169258.388781
1270,1453,439,417,1674169258.4217825
1282,1446,490,426,1674169258.4508088
1269,1410,427,460,1674169258.483839
1266,1400,437,479,1674169258.5158677
1218,1367,497,474,1674169258.5478978
1253,1546,594,525,1674169258.5799258
1243,1359,510,563,1674169258.6129558
1240,1348,504,561,1674169258.642778
1266,1489,418,438,1674169258.6810904
1271,1495,487,475,1674169258.7211275
1299,1526,543,489,1674169258.7537813
1291,1475,564,600,1674169258.7847855
1282,1415,442,428,1674169258.8177803
1265,1504,484,418,1674169258.8479745
1317,1436,518,462,1674169258.8826144
1306,1431,534,451,1674169258.9263773
1253,1366,591,366,1674169258.9581246
1259,1373,559,418,1674169258.9891527
1279,1510,597,461,1674169259.0231836
1277,1481,608,465,1674169259.0547159
1263,1400,645,528,1674169259.0877461
1261,1404,441,522,1674169259.1287837
1272,1473,650,551,1674169259.1626506
1208,1448,586,384,1674169259.194783
1342,1523,510,369,1674169259.2258112
1233,1445,469,468,1674169259.2558374
1236,1456,488,524,1674169259.2878668
1225,1556,549,572,1674169259.3178945
1214,1461,490,363,1674169259.346921
1281,1541,410,360,1674169259.3837812
1267,1526,457,437,1674169259.4138126
1262,1494,480,470,1674169259.445841
1253,1426,449,464,1674169259.4827924
1247,1409,481,512,1674169259.5238297
1274,1450,510,522,1674169259.554858
1278,1480,467,484,1674169259.598224
1277,1525,567,524,1674169259.6297715
1270,1454,529,465,1674169259.6590505
1262,1423,492,470,1674169259.691088
1259,1424,488,458,1674169259.7211154
1237,1466,515,317,1674169259.7521431
1245,1508,502,495,1674169259.782262
1321,1422,434,451,1674169259.8137815
1220,1346,496,518,1674169259.8448093
1297,1470,518,480,1674169259.8820496
1297,1545,540,528,1674169259.922087
1278,1436,407,446,1674169259.9541237
1285,1510,469,503,1674169259.9965582
1304,1563,429,441,1674169260.0300915
1281,1472,546,461,1674169260.06112
1295,1425,485,355,1674169260.1051598
1289,1453,437,398,1674169260.1411932
1299,1460,473,477,1674169260.1882353
1296,1485,474,465,1674169260.2202654
1716,2062,460,243,1674169260.250292
1700,1955,462,195,1674169260.293525
2272,2609,441,241,1674169260.324553
2307,2511,187,112,1674169260.3525784
2384,2669,250,67,1674169260.3847785
2442,2603,254,41,1674169260.4168081
2433,2617,152,-67,1674169260.4467797
2453,2625,195,59,1674169260.4778078
2447,2611,266,119,1674169260.509837
2431,2522,208,116,1674169260.5388634
2477,2541,327,122,1674169260.5737805
2475,2586,352,173,1674169260.6047795
2452,2625,317,0,1674169260.6377826
2497,2682,127,5,1674169260.6708128
2384,2662,134,138,1674169260.7027822
2387,2655,144,135,1674169260.7328095
2372,2719,317,140,1674169260.7648504
2402,2649,279,130,1674169260.795226
2377,2685,122,118,1674169260.8274043
2378,2619,156,129,1674169260.8594327
2403,2644,332,117,1674169260.8904614
2417,2664,309,149,1674169260.921781
2363,2626,186,161,1674169260.9553204
2352,2677,157,112,1674169260.9853477
2410,2652,184,166,1674169261.019107
2411,2668,149,2,1674169261.0651495
2421,2715,71,-7,1674169261.0971823
2364,2660,71,-21,1674169261.1272094
2375,2656,258,143,1674169261.1582377
2422,2665,358,219,1674169261.1882656
2403,2665,105,40,1674169261.2222981
2353,2569,188,21,1674169261.253782
2412,2613,235,194,1674169261.2847798
2435,2663,214,130,1674169261.317782
2384,2602,188,-33,1674169261.3518126
2394,2659,159,80,1674169261.392886
2332,2605,263,158,1674169261.4244618
2384,2604,221,20,1674169261.4545116
2389,2615,191,-6,1674169261.4835382
2329,2604,285,98,1674169261.5167813
2334,2653,280,127,1674169261.5478094
2381,2593,210,110,1674169261.5778363
2318,2578,248,121,1674169261.6108668
2371,2612,206,103,1674169261.639893
2370,2577,178,123,1674169261.674356
2388,2652,263,190,1674169261.7157805
2383,2707,162,29,1674169261.744808
2392,2687,211,20,1674169261.7787807
2429,2702,193,93,1674169261.816337
2410,2655,215,109,1674169261.854319
2391,2690,200,124,1674169261.8873508
2383,2678,221,115,1674169261.9180229
2370,2553,390,138,1674169261.9520543
2349,2548,326,140,1674169261.982082
2341,2654,275,146,1674169262.0158234
2308,2684,249,198,1674169262.0457797
2427,2678,218,181,1674169262.0788097
2417,2673,203,187,1674169262.107836
2336,2632,146,51,1674169262.1378634
2319,2573,218,47,1674169262.1698923
2399,2641,254,43,1674169262.2169404
2430,2667,332,190,1674169262.2510722
2365,2678,276,205,1674169262.2821033
2356,2652,301,163,1674169262.31013
2354,2605,326,125,1674169262.3460498
2356,2606,295,139,1674169262.3887799
2398,2664,297,237,1674169262.4205544
2391,2627,314,257,1674169262.4475782
2363,2706,331,206,1674169262.4816089
2335,2629,292,198,1674169262.5126376
2356,2697,331,223,1674169262.5437808
2375,2694,265,180,1674169262.574263
2397,2698,239,208,1674169262.6169739
2304,2666,398,231,1674169262.6532865
2411,2745,209,227,1674169262.6857827
2329,2699,328,223,1674169262.7158105
2278,2710,265,121,1674169262.746838
2421,2781,287,242,1674169262.7787802
2351,2698,303,281,1674169262.8097794
2285,2649,280,153,1674169262.8393114
2321,2682,267,173,1674169262.8743398
2339,2719,354,254,1674169262.9033675
2338,2667,343,143,1674169262.94025
2330,2707,340,166,1674169262.9672742
2331,2773,166,185,1674169263.0172958
2334,2750,210,160,1674169263.0463219
2309,2613,354,107,1674169263.083231
2309,2680,373,288,1674169263.1262708
2282,2664,308,173,1674169263.1576138
2347,2725,260,123,1674169263.1866395
2342,2739,318,255,1674169263.2207816
2327,2702,295,191,1674169263.2510798
2353,2706,378,348,1674169263.2827802
2358,2740,252,297,1674169263.3128078
2426,2750,458,439,1674169263.345197
2359,2726,504,460,1674169263.3742225
2328,2688,523,381,1674169263.4168024
2306,2672,653,415,1674169263.4524646
2346,2678,739,573,1674169263.4854972
2326,2631,653,524,1674169263.5175269
2350,2587,572,476,1674169263.5465527
2373,2615,567,453,1674169263.5765805
2387,2733,554,413,1674169263.60961
2388,2705,586,408,1674169263.6377795
2384,2686,594,508,1674169263.673812
2318,2669,672,500,1674169263.7163537
2201,2395,951,795,1674169263.7483811
2135,2312,940,924,1674169263.777778
2062,2321,1084,843,1674169263.8172262
2073,2397,1169,1021,1674169263.8552804
1977,2305,1121,891,1674169263.8883111
1986,2306,1128,889,1674169263.919339
1977,2300,1121,912,1674169263.9493663
1992,2328,1151,926,1674169263.9797814
1977,2433,1121,1016,1674169264.013783
1976,2339,1053,996,1674169264.0408375
2018,2360,1063,1025,1674169264.0738678
2045,2385,1020,903,1674169264.1043978
1977,2352,1095,916,1674169264.1389363
1954,2321,1110,924,1674169264.1829765
2013,2414,1191,987,1674169264.2187958
1962,2373,1148,927,1674169264.2607825
1927,2258,1079,817,1674169264.2933135
1998,2348,1086,804,1674169264.324342
1975,2292,1099,879,1674169264.354376
1965,2322,1144,899,1674169264.384403
2024,2367,1186,1009,1674169264.4177804
2007,2383,1185,888,1674169264.4488087
1924,2350,1069,886,1674169264.48178
1935,2344,1041,881,1674169264.51381
1973,2320,1183,875,1674169264.5458388
1972,2312,1161,855,1674169264.5738637
1965,2363,955,767,1674169264.6181505
1944,2239,1095,769,1674169264.6526837
1968,2350,1182,949,1674169264.6867828
1959,2339,1122,926,1674169264.7158093
2034,2369,1056,845,1674169264.749224
2029,2369,1034,842,1674169264.7787802
2029,2338,1090,901,1674169264.8108037
2022,2354,1126,886,1674169264.8398294
1949,2350,1136,904,1674169264.8748596
1948,2341,1117,888,1674169264.9037786
2034,2362,1168,1014,1674169264.939273
2060,2388,1143,982,1674169264.9810898
2023,2376,1149,988,1674169265.01378
2013,2276,1208,996,1674169265.0448427
1923,2308,1212,899,1674169265.0820506
1950,2319,1235,910,1674169265.1210945
2011,2334,1260,1009,1674169265.1541243
1986,2319,1221,883,1674169265.1851525
2034,2391,1124,978,1674169265.2181828
2041,2397,1054,970,1674169265.247209
2014,2317,939,787,1674169265.2782373
2023,2337,1168,818,1674169265.308266
2007,2320,1139,830,1674169265.3394465
2005,2318,1148,825,1674169265.3704755
1992,2371,1083,1049,1674169265.4035027
1973,2385,1049,902,1674169265.4347823
1999,2295,1046,813,1674169265.4807181
2031,2313,916,764,1674169265.512779
