Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
767,146,191,143,1674171258.0477753
758,8,263,62,1674171258.097785
754,195,358,88,1674171258.1268115
805,212,527,105,1674171258.163425
844,223,508,118,1674171258.2037783
876,243,461,275,1674171258.2348068
866,237,396,188,1674171258.267237
865,180,466,52,1674171258.29778
798,-15,194,-34,1674171258.3288074
807,187,550,157,1674171258.3578336
814,186,508,130,1674171258.3868604
848,97,216,-1,1674171258.420782
871,104,407,70,1674171258.4528117
877,305,440,25,1674171258.4978523
874,328,463,6,1674171258.5318835
760,92,473,84,1674171258.5629134
854,449,770,121,1674171258.5941098
1098,605,953,516,1674171258.626582
959,362,807,517,1674171258.6557796
1116,748,758,630,1674171258.690809
1078,733,764,568,1674171258.73585
1092,792,976,703,1674171258.7658775
1095,772,983,688,1674171258.7969055
1040,736,926,789,1674171258.830719
1119,796,805,664,1674171258.8617465
1160,785,1048,788,1674171258.8993704
1176,834,1044,933,1674171258.9273963
1156,979,1035,712,1674171258.97138
1139,964,1050,733,1674171259.001412
1198,1118,1020,912,1674171259.0327055
1090,982,792,805,1674171259.0637338
1180,1115,845,963,1674171259.0977657
1199,1185,797,891,1674171259.1267917
1252,1280,752,837,1674171259.1598217
1258,1282,743,835,1674171259.1898973
1263,1448,985,1082,1674171259.2239325
1248,1218,956,848,1674171259.2549624
1280,1253,833,1052,1674171259.2987227
1267,1218,979,1079,1674171259.3358214
1249,1361,970,1056,1674171259.3667805
1245,1348,952,1058,1674171259.3987072
1193,1476,1230,1130,1674171259.4327378
1204,1299,1012,1015,1674171259.4627674
1209,1490,993,1041,1674171259.4957974
1227,1498,994,1041,1674171259.5278268
1156,1426,940,1060,1674171259.571867
1244,1217,843,918,1674171259.604896
1271,1257,735,877,1674171259.6339228
1279,1240,717,875,1674171259.6669526
1255,1435,944,905,1674171259.6994727
1261,1347,931,865,1674171259.7284992
1265,1399,811,923,1674171259.7620952
1256,1403,819,923,1674171259.7931232
1169,1290,796,934,1674171259.8251529
1191,1355,764,863,1674171259.853878
1248,1404,1000,953,1674171259.890785
1245,1343,1001,912,1674171259.9327824
1173,1226,785,967,1674171259.9648752
1272,1270,785,985,1674171259.9936755
1269,1276,1011,1022,1674171260.0257044
1229,1208,966,798,1674171260.0547316
1273,1278,856,942,1674171260.0987747
1268,1292,863,959,1674171260.1318047
1280,1436,917,944,1674171260.1663404
1224,1204,625,609,1674171260.1953673
1269,1207,1004,762,1674171260.227396
1170,1080,787,729,1674171260.259425
1210,1122,737,706,1674171260.2904534
1222,1380,828,841,1674171260.3204813
1242,1275,721,748,1674171260.3535106
1245,1342,796,845,1674171260.3955493
1179,1229,989,909,1674171260.4355853
1159,1063,906,862,1674171260.4781075
1229,1151,1010,893,1674171260.509136
1241,1177,807,877,1674171260.540164
1216,1151,729,791,1674171260.5714722
1229,1317,808,883,1674171260.6004982
1263,1204,752,758,1674171260.6326237
1245,1108,632,641,1674171260.6626506
1237,1205,781,883,1674171260.6946816
1241,1129,767,777,1674171260.7257106
1219,1196,733,707,1674171260.7577596
1239,1386,778,783,1674171260.7877796
1223,1338,875,915,1674171260.8328164
1204,1282,847,868,1674171260.865779
1290,1128,791,795,1674171260.8998098
1235,1276,910,873,1674171260.9298368
1219,1076,646,635,1674171260.9617467
1211,1104,849,651,1674171260.9938567
1210,915,585,600,1674171261.0258863
1225,1053,663,714,1674171261.0559134
1159,963,610,683,1674171261.0907855
1275,1206,876,774,1674171261.1198115
1230,1060,605,638,1674171261.1538613
1297,1063,891,925,1674171261.1947799
1283,1055,863,957,1674171261.2345128
1279,1043,787,680,1674171261.274783
1285,1162,907,904,1674171261.308814
1307,1183,932,906,1674171261.3378403
1263,1134,865,860,1674171261.3702939
1242,1125,783,600,1674171261.4007833
1302,1172,649,789,1674171261.4338124
1197,1102,865,957,1674171261.4628396
1226,1089,811,955,1674171261.4978707
1220,1084,821,928,1674171261.5429122
1229,1113,917,932,1674171261.5739405
1198,1071,897,977,1674171261.6029665
1297,1123,837,849,1674171261.6349955
1293,1105,838,870,1674171261.665023
1190,1021,617,844,1674171261.6987689
1198,1017,699,901,1674171261.7287996
1243,1092,866,882,1674171261.762996
1244,1132,832,904,1674171261.8037653
1289,1163,813,939,1674171261.8347785
1270,1355,882,1009,1674171261.8657796
1204,1282,818,972,1674171261.8973248
1208,1028,778,931,1674171261.9323568
1234,1255,924,989,1674171261.9764535
1225,1089,873,943,1674171262.0054805
1190,1073,848,850,1674171262.039375
1190,1074,828,819,1674171262.068401
1233,1092,822,898,1674171262.1004906
1251,1115,770,872,1674171262.1305177
1226,1034,759,935,1674171262.1655498
1228,1091,820,916,1674171262.2087803
