Left_Gaze_Point_On_Display_Area_X,Right_Gaze_Point_On_Display_Area_X,Left_Gaze_Point_On_Display_Area_Y,Right_Gaze_Point_On_Display_Area_Y,Date_time
810,-313,1198,965,1674169572.7671716
786,-278,1174,921,1674169572.8112118
846,-81,1190,977,1674169572.8452423
861,-95,1218,976,1674169572.887278
791,-140,1206,912,1674169572.9203086
792,-205,1215,906,1674169572.9507802
834,-16,1195,828,1674169572.981781
816,11,1210,998,1674169573.011779
762,-166,1174,923,1674169573.0427792
820,-128,1171,975,1674169573.0727785
903,-79,1221,922,1674169573.1048098
860,-23,1217,936,1674169573.1348372
836,-5,1272,887,1674169573.1652215
852,-30,1290,925,1674169573.1967814
791,-155,1120,988,1674169573.2448146
781,-163,1088,811,1674169573.2768433
882,-118,1091,817,1674169573.308873
812,-150,1111,872,1674169573.3397596
857,-112,1220,967,1674169573.3737862
863,-75,1187,938,1674169573.4028125
867,-187,1147,985,1674169573.4377823
815,-85,1165,866,1674169573.4648077
901,-100,1024,883,1674169573.501782
855,-61,1005,889,1674169573.5448205
830,-114,1001,936,1674169573.5748482
854,-79,1053,955,1674169573.6192565
848,-21,1078,855,1674169573.6512861
838,-6,1044,853,1674169573.6833153
855,-14,1222,968,1674169573.713343
850,-2,1227,955,1674169573.7443707
856,25,1291,979,1674169573.7763999
919,17,1238,944,1674169573.8044257
818,-54,1215,924,1674169573.8394573
848,-61,1198,971,1674169573.8714864
774,-67,1280,1050,1674169573.9025142
883,-12,1209,938,1674169573.9315412
826,-15,1302,998,1674169573.9655714
850,-117,1216,999,1674169573.994598
776,-180,1127,982,1674169574.0442784
894,-84,1151,917,1674169574.0868585
845,89,1129,1064,1674169574.1198874
812,6,1239,928,1674169574.1477783
836,58,1108,1038,1674169574.1818094
826,5,1264,872,1674169574.210773
875,-61,1182,936,1674169574.2407997
809,-19,1247,989,1674169574.2717881
884,136,1026,885,1674169574.3047822
836,5,1105,932,1674169574.3328068
823,-129,1231,1004,1674169574.3655176
830,-87,1274,1043,1674169574.3965402
831,122,1172,843,1674169574.4453063
799,169,1225,919,1674169574.4743335
1593,1960,840,674,1674169574.5113664
1675,1937,880,656,1674169574.553788
2193,2276,1219,909,1674169574.5863168
2241,2349,1221,892,1674169574.61678
2174,2333,1190,862,1674169574.6493218
2201,2387,1197,821,1674169574.6797826
2209,2436,1021,744,1674169574.7128117
2181,2386,1195,811,1674169574.7428398
2162,2314,1138,702,1674169574.7748682
2173,2459,1132,758,1674169574.8068964
2196,2543,1133,931,1674169574.8449318
2189,2506,1141,923,1674169574.8838627
2180,2495,1171,970,1674169574.9118884
2184,2455,1185,893,1674169574.9399137
2184,2495,1264,850,1674169574.976785
2185,2514,1264,849,1674169575.0073454
2307,2469,1212,811,1674169575.039781
2226,2435,1227,712,1674169575.071371
2191,2438,1286,1002,1674169575.105403
2199,2440,1236,915,1674169575.1339738
2191,2546,1200,992,1674169575.1663482
2187,2521,1271,834,1674169575.1983783
2211,2329,1193,949,1674169575.2438452
2143,2328,1224,880,1674169575.2763462
2151,2517,1175,794,1674169575.3093765
2169,2525,1211,907,1674169575.3374062
2152,2466,1056,942,1674169575.372438
2190,2387,1133,936,1674169575.399462
2161,2512,1184,1008,1674169575.4356678
2086,2455,1132,813,1674169575.4763644
2161,2317,1077,866,1674169575.5093942
2186,2400,1085,937,1674169575.5384245
2172,2400,1131,804,1674169575.571455
2176,2376,1121,800,1674169575.600481
2039,2390,1081,806,1674169575.6443822
2089,2415,1252,901,1674169575.678418
2138,2364,1061,864,1674169575.7104466
2212,2479,1197,881,1674169575.753785
2187,2494,1283,1015,1674169575.7888165
2179,2509,1269,1020,1674169575.8320622
2178,2468,1198,786,1674169575.8620887
2195,2519,1276,832,1674169575.8941174
2169,2450,1168,909,1674169575.9261482
2234,2590,1159,819,1674169575.9562747
2250,2422,1249,782,1674169575.9884121
2256,2448,1223,976,1674169576.0184395
2076,2342,1193,763,1674169576.0504682
2101,2475,1247,855,1674169576.0797791
2101,2525,1279,883,1674169576.1098068
2117,2555,1122,845,1674169576.1458392
2214,2416,1297,935,1674169576.1758668
2201,2457,1304,961,1674169576.206048
2185,2395,1259,957,1674169576.2363362
2171,2352,1220,920,1674169576.2675934
2186,2452,1286,943,1674169576.3016238
2215,2455,1119,885,1674169576.3326523
2273,2529,1162,905,1674169576.3656821
2251,2458,1355,946,1674169576.3977115
2135,2297,1248,984,1674169576.4477568
2156,2291,1169,984,1674169576.491797
2124,2314,1113,890,1674169576.5238266
2129,2275,1155,923,1674169576.5688674
2125,2394,1140,960,1674169576.6038997
2116,2432,1117,888,1674169576.6329257
2252,2459,1203,986,1674169576.6619518
2163,2415,1158,880,1674169576.6947806
2201,2341,1427,1023,1674169576.7258081
2133,2519,1226,950,1674169576.7567205
